IRTT,"	ORTT","	T1","		T2","	G","		HNG	","	phiL","	phiR","	UX1","		UY1	","	UX2	","	UY2	","	UX3	","	UY3	","	UX4	","	UY4	","	UX5","		UY5","		UX6	","	UY6","		UX7","		UY7","		UX8","		UY8",MaxVM,Error
0.004,0.011,0.63,0.38,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,1734845056,0.093197
0.006,0.024,0.94,0.77,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,180830592,0.018757
0.005,0.015,0.72,0.49,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,1045514304,0.022663
0.019,0.026,0.42,0.39,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,37400488,0.212471
0.005,0.013,0.1,0.1,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,122437800,0.379596
0.015,0.028,0.66,0.44,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,87767160,0.075422
0.014,0.022,0.13,0.08,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,47172788,0.349063
0.015,0.026,0.07,0.06,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,16439934,0.410388
0.013,0.018,0.65,0.51,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,598269888,0.046359
0.006,0.015,0.21,0.12,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,153290944,0.228879
0.008,0.016,0.23,0.19,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,132534624,0.250727
0.006,0.03,0.69,0.52,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,94847128,0.102478
0.005,0.027,0.02,0.01,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,4438242.5,0.433518
0.013,0.028,0.57,0.53,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,66387396,0.16069
0.016,0.024,0.11,0.09,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,32128008,0.381806
0.009,0.029,0.32,0.25,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,34004144,0.272611
0.002,0.013,0.78,0.75,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,1302741120,0.035246
0.009,0.02,0.58,0.53,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,151055440,0.081772
0.008,0.024,0.82,0.51,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,179633696,0.014696
0.005,0.012,0.57,0.33,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,1325979008,0.091458
0.013,0.023,0.58,0.29,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,152880144,0.047373
0.007,0.027,0.62,0.47,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,78464184,0.103377
0.015,0.026,0.96,0.52,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,496603072,0.016049
0.004,0.03,0.15,0.14,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,16731244,0.379969
0.01,0.015,0.27,0.16,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,457734848,0.235451
0.017,0.029,0.07,0.07,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,11228126,0.417555
0.019,0.025,0.19,0.17,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,45720708,0.340626
0.009,0.014,0.38,0.37,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,593837120,0.214554
0.013,0.029,0.21,0.2,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,22182778,0.347763
0.007,0.021,0.51,0.28,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,124192256,0.065205
0.009,0.019,0.19,0.14,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,73243424,0.294194
0.01,0.024,0.54,0.39,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,63784796,0.102255
0.008,0.014,0.55,0.52,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,827467776,0.106683
0.007,0.027,0.11,0.08,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,15684942,0.384028
0.004,0.018,0.26,0.18,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,24840430,0.207145
0.004,0.018,0,0,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,0,0.445322
0.004,0.017,0.5,0.3,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,355214464,0.06048
0.008,0.017,0.61,0.51,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,279004000,0.040016
0.008,0.014,0.18,0.11,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,192341104,0.264431
0.004,0.023,0.77,0.76,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,131706688,0.058016
0.012,0.019,0.04,0.03,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,31180978,0.419736
0.015,0.02,0.56,0.44,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,156491200,0.06945
0.009,0.024,0.41,0.34,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,33940924,0.185676
0.015,0.027,0.94,0.76,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,178168576,0.023496
0.004,0.023,0.98,0.56,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,743539456,0.022267
0.003,0.016,0.19,0.11,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,106143168,0.257986
0.006,0.019,0.14,0.08,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,57463144,0.323983
0.008,0.021,0.15,0.12,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,43295880,0.342268
0.008,0.025,0.68,0.44,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,115917952,0.048973
0.008,0.016,0.3,0.28,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,253058384,0.233191
0.021,0.028,0.79,0.64,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,131425096,0.056807
0.017,0.025,0.23,0.16,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,47979632,0.295333
0.007,0.016,0.15,0.1,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,104783080,0.308526
0.003,0.022,0.27,0.17,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,30872410,0.232444
0.019,0.027,0.57,0.29,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,89112144,0.08438
0.005,0.023,0.06,0.05,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.261258,0.017785,-0.237517,0.020167,-0.015,0.020167,0.015,0.020167,0.237517,0.020167,0.261258,0.017785,0.479339,-0.026422,16190740,0.412117
