IRTT,"	ORTT","	T1","		T2","		T3","		G","		HNG","		phiL","	phiR","	UX1","		UY1","		UX2	","	UY2	","	UX3	","	UY3	","	UX4	","	UY4","		UX5","		UY5","		UX6","		UY6	","	UX7","		UY7","		UX8","		UY8","		UX9","		UY9","		UX10","		UY10","		MaxVM",Error
0.003,0.012,0.09,0.08,0.11,0.046,0.038,0.15,0.12,-0.47158,-0.034136,-0.318572,-0.011011,-0.278886,-0.008227,-0.124148,-0.00976,-0.078151,-0.010216,0.076587,-0.011749,0.122585,-0.012205,0.277323,-0.013739,0.318984,-0.016448,0.472616,-0.034973,35705140,0.209411
0.006,0.025,0.65,0.33,0.09,0.037,0.036,0.15,0.19,-0.476328,-0.032831,-0.313985,-0.008295,-0.282101,-0.005689,-0.117929,-0.003531,-0.080932,-0.003045,0.08324,-0.000888,0.120237,-0.000402,0.284409,0.001756,0.313802,-0.00085,0.475034,-0.031858,259754224,0.004312
0.009,0.012,0.01,0.01,0.02,0.029,0.025,0.23,0.3,-0.480182,-0.021036,-0.31085,0.018612,-0.287372,0.021592,-0.113504,0.025508,-0.084511,0.026161,0.089357,0.030076,0.118349,0.030729,0.292217,0.034645,0.312615,0.031796,0.47876,-0.019598,12121316,0.488831
0.006,0.03,0.02,0.01,0.13,0.037,0.031,0.29,0.17,-0.473408,-0.024415,-0.314948,0.022871,-0.288805,0.02617,-0.123565,0.019734,-0.086593,0.018294,0.078647,0.011857,0.115619,0.010417,0.280859,0.00398,0.31354,0.000554,0.476522,-0.027423,9645177,0.419804
0.01,0.02,0.01,0.01,0.16,0.021,0.048,0.14,0.26,-0.482905,-0.046065,-0.303829,-0.02083,-0.287758,-0.019386,-0.107052,-0.0123,-0.086068,-0.011478,0.094638,-0.004392,0.115622,-0.00357,0.296328,0.003516,0.302746,0.002804,0.477513,-0.043687,87157328,0.378539
0.007,0.021,0.16,0.14,0.16,0.041,0.046,0.15,0.23,-0.472856,-0.04242,-0.314103,-0.018427,-0.27901,-0.015327,-0.11851,-0.011124,-0.077524,-0.010051,0.082977,-0.005847,0.123963,-0.004774,0.284463,-0.000571,0.313225,-0.003512,0.469553,-0.040115,17623684,0.261715
0.003,0.01,0.36,0.32,0.06,0.03,0.048,0.12,0.28,-0.479362,-0.045859,-0.308569,-0.025265,-0.281938,-0.022966,-0.110143,-0.013983,-0.080184,-0.012417,0.091611,-0.003435,0.12157,-0.001868,0.293365,0.007114,0.306989,0.005556,0.472319,-0.041985,558941888,0.135263
0.017,0.026,0.78,0.77,0.13,0.037,0.048,0.2,0.25,-0.472333,-0.043368,-0.310545,-0.010572,-0.282673,-0.007546,-0.117616,-0.004865,-0.080621,-0.004264,0.084435,-0.001582,0.12143,-0.000981,0.286486,0.001701,0.310254,-0.00109,0.4702,-0.041931,122655856,0.077387
0.015,0.026,0.2,0.12,0.16,0.031,0.04,0.28,0.15,-0.474049,-0.034159,-0.309577,0.013136,-0.291941,0.015242,-0.120958,0.008002,-0.089985,0.00669,0.080998,-0.00055,0.111971,-0.001861,0.282954,-0.009101,0.309481,-0.01166,0.478697,-0.037235,8260555.5,0.282979
0.014,0.026,0.57,0.41,0.19,0.044,0.022,0.17,0.21,-0.474595,-0.017961,-0.319389,0.008681,-0.279142,0.012376,-0.121679,0.014438,-0.077682,0.015014,0.07978,0.017076,0.123777,0.017652,0.28124,0.019714,0.31988,0.015897,0.473897,-0.016931,68428032,0.060425
0.016,0.025,0.58,0.53,0.15,0.039,0.024,0.16,0.21,-0.476925,-0.020587,-0.316584,0.005289,-0.281266,0.008412,-0.118872,0.011072,-0.079878,0.011711,0.082516,0.014372,0.121511,0.01501,0.283905,0.017671,0.317078,0.014449,0.475925,-0.019408,71504592,0.083017
0.013,0.028,0.41,0.33,0.08,0.029,0.043,0.17,0.24,-0.478434,-0.039927,-0.308155,-0.010697,-0.28566,-0.008522,-0.112935,-0.004576,-0.083943,-0.003913,0.088782,0.000033,0.117774,0.000695,0.290499,0.004641,0.307876,0.002747,0.475694,-0.038321,55340412,0.163206
0.009,0.017,0.03,0.03,0.1,0.027,0.038,0.1,0.12,-0.482774,-0.036462,-0.310149,-0.019142,-0.286759,-0.017894,-0.113271,-0.016744,-0.086272,-0.016565,0.087216,-0.015416,0.114215,-0.015237,0.287703,-0.014087,0.309804,-0.015342,0.482048,-0.036111,40545132,0.209365
0.002,0.016,0.16,0.12,0.18,0.038,0.042,0.23,0.25,-0.471925,-0.036562,-0.311926,0.0009,-0.28373,0.00425,-0.119408,0.005314,-0.081408,0.00556,0.082914,0.006624,0.120913,0.00687,0.285236,0.007934,0.311982,0.004661,0.4712,-0.035994,63936748,0.335719
0.01,0.016,0.42,0.24,0.03,0.03,0.024,0.14,0.15,-0.481798,-0.021672,-0.312625,0.002168,-0.286041,0.004076,-0.115197,0.00464,-0.085198,0.004739,0.085646,0.005302,0.115646,0.005401,0.28649,0.005965,0.312656,0.004042,0.481582,-0.021489,639431680,0.03847
0.009,0.028,0.07,0.05,0.17,0.035,0.048,0.13,0.25,-0.476425,-0.045326,-0.311144,-0.023718,-0.280643,-0.02113,-0.114084,-0.014587,-0.079111,-0.013213,0.087448,-0.006669,0.122421,-0.005295,0.28898,0.001248,0.309663,-0.000939,0.471169,-0.042178,9110390,0.322173
0.007,0.022,0.57,0.37,0.07,0.038,0.045,0.27,0.29,-0.469685,-0.038302,-0.310498,0.005755,-0.284901,0.009315,-0.119733,0.010373,-0.081734,0.010617,0.083434,0.011675,0.121433,0.011918,0.286601,0.012976,0.310651,0.009543,0.468926,-0.037688,66450724,0.065222
0.007,0.019,0.91,0.74,0.14,0.04,0.035,0.2,0.29,-0.473445,-0.030329,-0.314135,0.001965,-0.280477,0.005837,-0.117996,0.010567,-0.078012,0.01173,0.084469,0.01646,0.124452,0.017623,0.286934,0.022353,0.315064,0.018662,0.470827,-0.027819,543459968,0.029234
0.009,0.029,0.6,0.53,0.15,0.049,0.043,0.22,0.29,-0.466707,-0.036617,-0.31671,-0.003075,-0.27672,0.001799,-0.123058,0.005269,-0.074071,0.006375,0.079591,0.009845,0.128578,0.010951,0.28224,0.014421,0.316944,0.009752,0.464227,-0.034199,70934664,0.160921
0.002,0.014,0.2,0.14,0.14,0.042,0.037,0.25,0.29,-0.470499,-0.030654,-0.314536,0.00917,-0.281869,0.013488,-0.120915,0.015556,-0.078919,0.016096,0.082035,0.018164,0.124032,0.018704,0.284985,0.020772,0.315051,0.016579,0.469297,-0.02945,124844400,0.314574
0.013,0.022,0.51,0.43,0,0.04,0.021,0.14,0.21,-0.477265,-0.018004,-0.317533,0.004506,-0.280182,0.007556,-0.118914,0.011262,-0.078925,0.012181,0.082343,0.015887,0.122332,0.016806,0.2836,0.020511,0.318295,0.017257,0.476062,-0.016369,131338592,0.04745
0.012,0.025,0.04,0.03,0.17,0.037,0.031,0.15,0.26,-0.477075,-0.027887,-0.314038,-0.003247,-0.280778,-0.000146,-0.115996,0.00577,-0.07902,0.007098,0.085763,0.013014,0.122739,0.014341,0.287521,0.020258,0.314806,0.017188,0.474152,-0.025202,18134614,0.367512
0.011,0.019,0.38,0.32,0.11,0.023,0.025,0.13,0.1,-0.485356,-0.023298,-0.30931,-0.000282,-0.289896,0.000884,-0.11236,-0.000879,-0.089362,-0.001108,0.088174,-0.002871,0.111173,-0.0031,0.288709,-0.004863,0.309404,-0.006002,0.486062,-0.023727,213155216,0.061583
0.003,0.027,0.28,0.14,0.01,0.036,0.045,0.19,0.27,-0.473825,-0.040791,-0.310583,-0.009396,-0.282243,-0.006324,-0.116065,-0.002009,-0.080077,-0.001074,0.086101,0.003241,0.122089,0.004175,0.288267,0.00849,0.310438,0.005771,0.470649,-0.038569,37771184,0.19066
0.003,0.017,0.5,0.38,0.18,0.028,0.024,0.2,0.14,-0.481511,-0.02074,-0.311744,0.013673,-0.289267,0.015705,-0.116082,0.012291,-0.088087,0.011739,0.085099,0.008325,0.113093,0.007773,0.286279,0.004359,0.311263,0.00236,0.482788,-0.021812,267395104,0.060802
0.016,0.025,0.21,0.18,0.17,0.045,0.025,0.25,0.2,-0.472014,-0.018656,-0.31982,0.020206,-0.282113,0.024633,-0.125056,0.022081,-0.080062,0.02135,0.076996,0.018798,0.12199,0.018067,0.279047,0.015516,0.319035,0.011175,0.472982,-0.020032,9741407,0.306336
0.014,0.022,0.26,0.2,0.03,0.029,0.024,0.23,0.14,-0.48041,-0.020062,-0.312445,0.019266,-0.290012,0.021522,-0.117579,0.016437,-0.088592,0.015582,0.083842,0.010497,0.112829,0.009642,0.285262,0.004557,0.311473,0.002331,0.482293,-0.021742,108299544,0.181947
0.003,0.012,0.12,0.08,0.18,0.048,0.027,0.1,0.18,-0.473424,-0.024469,-0.321296,-0.009205,-0.275407,-0.006301,-0.122569,-0.002265,-0.074585,-0.000998,0.078253,0.003038,0.126236,0.004305,0.279075,0.008341,0.321132,0.005105,0.471554,-0.022267,50963616,0.159078
0.01,0.014,0.45,0.34,0.01,0.031,0.032,0.29,0.15,-0.475997,-0.026232,-0.311879,0.022743,-0.292149,0.025167,-0.121057,0.017374,-0.090089,0.015963,0.081002,0.008169,0.11197,0.006759,0.283062,-0.001035,0.310546,-0.00373,0.479892,-0.029324,984523584,0.268442
0.01,0.018,0.06,0.04,0.03,0.038,0.046,0.28,0.3,-0.469028,-0.038958,-0.310065,0.006752,-0.285224,0.010334,-0.119824,0.011391,-0.081825,0.011633,0.083576,0.01269,0.121575,0.012933,0.286975,0.013989,0.310238,0.01055,0.468255,-0.038331,50353760,0.471743
0.005,0.01,0.69,0.38,0.07,0.045,0.045,0.23,0.15,-0.467834,-0.038685,-0.315401,-0.002994,-0.282438,0.000377,-0.125936,-0.003722,-0.080951,-0.0049,0.075551,-0.008999,0.120535,-0.010177,0.277037,-0.014275,0.31623,-0.017737,0.471028,-0.041132,1926289280,0.067171
0.004,0.012,0.17,0.12,0.1,0.046,0.043,0.11,0.15,-0.472419,-0.040215,-0.31865,-0.023232,-0.276943,-0.020659,-0.122252,-0.018614,-0.076256,-0.018006,0.078434,-0.015961,0.12443,-0.015353,0.27912,-0.013307,0.317866,-0.015961,0.470832,-0.03908,143040928,0.119172
0.002,0.014,0.32,0.26,0.03,0.029,0.038,0.22,0.29,-0.477557,-0.03392,-0.308042,0.003987,-0.286831,0.006572,-0.113174,0.010494,-0.084181,0.011148,0.089475,0.015069,0.118468,0.015724,0.292125,0.019645,0.308791,0.017403,0.475239,-0.032267,359540384,0.26616
0.016,0.022,0.92,0.89,0.13,0.034,0.04,0.23,0.15,-0.474329,-0.035071,-0.311185,0.003128,-0.287805,0.005519,-0.120307,0.001132,-0.086319,0.000242,0.08118,-0.004144,0.115168,-0.005035,0.282666,-0.009421,0.311539,-0.011971,0.477213,-0.03701,287840032,0.019296
0.006,0.029,0.9,0.51,0.09,0.02,0.025,0.15,0.21,-0.486376,-0.023225,-0.307052,0.003877,-0.290411,0.005292,-0.109086,0.008861,-0.089089,0.009254,0.092236,0.012822,0.112232,0.013216,0.293557,0.016784,0.307632,0.01544,0.485008,-0.022366,338037856,0.004995
0.002,0.011,0.1,0.06,0.15,0.033,0.043,0.26,0.16,-0.473,-0.037313,-0.30974,0.006118,-0.28976,0.008399,-0.120912,0.002894,-0.087929,0.001819,0.080919,-0.003686,0.113901,-0.004762,0.282749,-0.010267,0.31008,-0.012907,0.47686,-0.039822,139496992,0.352072
0.007,0.019,0.81,0.61,0.14,0.047,0.032,0.16,0.21,-0.471702,-0.027847,-0.319259,-0.003246,-0.277136,0.000478,-0.122741,0.003008,-0.075747,0.003778,0.078648,0.006307,0.125642,0.007077,0.280037,0.009606,0.319322,0.005791,0.470346,-0.026398,661418752,0.012125
0.006,0.013,0.11,0.07,0.04,0.044,0.03,0.22,0.27,-0.471983,-0.024476,-0.317344,0.010105,-0.279939,0.014542,-0.121501,0.017104,-0.077506,0.017815,0.080932,0.020377,0.124926,0.021089,0.283364,0.02365,0.318077,0.019221,0.470795,-0.023045,130547264,0.328507
0.015,0.02,0.3,0.23,0.16,0.028,0.035,0.14,0.28,-0.481253,-0.032704,-0.308861,-0.00841,-0.2843,-0.006124,-0.110385,0.001815,-0.082415,0.003092,0.0915,0.011032,0.119471,0.012309,0.293386,0.020248,0.309557,0.018344,0.476873,-0.029768,100446800,0.199029
0.018,0.028,0.05,0.03,0.18,0.044,0.021,0.14,0.2,-0.475285,-0.017725,-0.319604,0.004214,-0.27834,0.007516,-0.121151,0.010615,-0.077159,0.011482,0.080029,0.014581,0.124021,0.015448,0.28121,0.018547,0.320181,0.015024,0.474266,-0.016211,12155916,0.294278
0.015,0.024,0.5,0.25,0.08,0.032,0.029,0.2,0.22,-0.478558,-0.025243,-0.312162,0.008487,-0.286054,0.011192,-0.116278,0.012299,-0.084278,0.012508,0.085498,0.013615,0.117497,0.013824,0.287273,0.014931,0.312369,0.012242,0.478057,-0.024809,127230496,0.046551
0.005,0.022,0.29,0.16,0.11,0.033,0.034,0.17,0.12,-0.477986,-0.030718,-0.312521,-0.002315,-0.286074,-0.000281,-0.118213,-0.00305,-0.085217,-0.003594,0.082645,-0.006362,0.11564,-0.006907,0.283502,-0.009675,0.312871,-0.011682,0.479548,-0.03178,52844872,0.08979
0.008,0.015,0.58,0.31,0.16,0.03,0.044,0.21,0.2,-0.476157,-0.039906,-0.308238,-0.004116,-0.287884,-0.002004,-0.116194,-0.002565,-0.086194,-0.002662,0.085496,-0.003223,0.115496,-0.003321,0.287186,-0.003881,0.308289,-0.006033,0.476558,-0.040143,910819520,0.043237
0.005,0.017,0.34,0.32,0.19,0.045,0.045,0.28,0.16,-0.46594,-0.037029,-0.314878,0.006409,-0.284963,0.010031,-0.127899,0.003899,-0.082933,0.002143,0.074131,-0.003989,0.119096,-0.005744,0.27616,-0.011876,0.315442,-0.015798,0.470618,-0.040841,177779424,0.248732
0.011,0.016,0.55,0.34,0.19,0.031,0.046,0.27,0.16,-0.472792,-0.040199,-0.307931,0.005427,-0.291419,0.00737,-0.120471,0.001245,-0.089491,0.000135,0.081457,-0.005989,0.112437,-0.007099,0.283386,-0.013224,0.308496,-0.01569,0.477369,-0.042943,742992384,0.103577
0.007,0.018,0.11,0.1,0.08,0.033,0.028,0.18,0.19,-0.478754,-0.024594,-0.313098,0.005551,-0.285286,0.008106,-0.11691,0.008658,-0.083911,0.008766,0.084465,0.009318,0.117464,0.009426,0.28584,0.009978,0.313163,0.007419,0.478509,-0.02438,34258148,0.281341
0.006,0.028,0.03,0.02,0.04,0.031,0.028,0.22,0.25,-0.478763,-0.023943,-0.311652,0.013427,-0.286865,0.016286,-0.115635,0.017952,-0.084636,0.018253,0.086594,0.019918,0.117592,0.02022,0.288822,0.021885,0.31214,0.01907,0.478055,-0.023295,2742741.25,0.414175
0.014,0.022,0.24,0.2,0.07,0.047,0.034,0.29,0.1,-0.467759,-0.02586,-0.319113,0.018498,-0.284971,0.022405,-0.130146,0.012781,-0.083237,0.009866,0.071588,0.000242,0.118497,-0.002674,0.273322,-0.012298,0.318874,-0.015998,0.473223,-0.031484,74411600,0.232863
0.009,0.017,0.64,0.45,0.07,0.023,0.044,0.18,0.25,-0.480808,-0.04123,-0.30476,-0.009195,-0.288823,-0.007573,-0.10993,-0.003495,-0.086936,-0.002971,0.091957,0.001107,0.114951,0.001632,0.293844,0.00571,0.304595,0.004483,0.477972,-0.039787,672159232,0.035455
0.012,0.025,0.93,0.75,0.01,0.035,0.035,0.13,0.29,-0.47811,-0.032436,-0.312327,-0.010762,-0.280212,-0.007829,-0.113244,0.000883,-0.078292,0.002706,0.088676,0.011418,0.123628,0.013242,0.290596,0.021954,0.313009,0.019275,0.473222,-0.028534,309441536,0.0187
0.005,0.026,0.23,0.14,0.07,0.025,0.038,0.1,0.21,-0.483769,-0.036562,-0.308485,-0.018975,-0.285973,-0.01744,-0.109925,-0.011061,-0.084941,-0.010156,0.091107,-0.003777,0.116091,-0.002872,0.29214,0.003507,0.307559,0.002164,0.479853,-0.034559,29312666,0.154145
0.009,0.028,0.46,0.45,0.13,0.032,0.044,0.28,0.26,-0.472463,-0.037865,-0.308173,0.009378,-0.289239,0.011984,-0.118295,0.010885,-0.086296,0.01068,0.084648,0.009581,0.116647,0.009376,0.287591,0.008278,0.308024,0.005539,0.473226,-0.038408,41880732,0.283413
0.005,0.014,0.27,0.22,0.12,0.031,0.05,0.27,0.21,-0.471725,-0.044054,-0.306555,0.001658,-0.290428,0.003689,-0.119081,0.00036,-0.088087,-0.000242,0.083259,-0.003571,0.114253,-0.004173,0.285599,-0.007502,0.306804,-0.009945,0.474418,-0.04567,339084384,0.319177
0.005,0.015,0.75,0.61,0.17,0.05,0.041,0.27,0.27,-0.46497,-0.032846,-0.31757,0.007948,-0.279411,0.013131,-0.12647,0.013131,-0.07647,0.013131,0.07647,0.013131,0.12647,0.013131,0.279411,0.013131,0.31757,0.007948,0.46497,-0.032846,685000576,0.065747
0.008,0.021,0.03,0.02,0.12,0.041,0.022,0.25,0.2,-0.474694,-0.016244,-0.318624,0.023607,-0.284064,0.027665,-0.123007,0.025048,-0.082013,0.024382,0.079044,0.021765,0.120039,0.021099,0.281095,0.018483,0.317671,0.014513,0.475538,-0.017489,9388480,0.399433
0.011,0.019,0.59,0.47,0.13,0.041,0.026,0.17,0.3,-0.475397,-0.022157,-0.316224,0.005166,-0.278842,0.009146,-0.117485,0.015947,-0.076521,0.017674,0.084836,0.024475,0.1258,0.026202,0.287157,0.033003,0.318445,0.028946,0.472732,-0.018781,243490528,0.070407
0.005,0.016,0.23,0.15,0.01,0.049,0.027,0.22,0.24,-0.470198,-0.021003,-0.320754,0.012416,-0.278062,0.017272,-0.124929,0.018266,-0.07593,0.018584,0.077202,0.019578,0.126201,0.019896,0.279334,0.02089,0.321038,0.015998,0.469784,-0.020402,222163184,0.213711
0.003,0.011,0.36,0.33,0.13,0.04,0.027,0.11,0.18,-0.477157,-0.024641,-0.317205,-0.006975,-0.279672,-0.004474,-0.118791,-0.000759,-0.078802,0.000164,0.08208,0.003879,0.122069,0.004802,0.282951,0.008517,0.317165,0.005827,0.475489,-0.022983,461386560,0.059929
0.007,0.017,0.04,0.02,0.13,0.023,0.028,0.27,0.14,-0.481448,-0.023918,-0.308964,0.023818,-0.295047,0.025409,-0.11624,0.017821,-0.093261,0.016846,0.085546,0.009259,0.108525,0.008283,0.287332,0.000696,0.307489,-0.001148,0.484705,-0.026121,19915354,0.384724
0.009,0.015,0.41,0.21,0.01,0.028,0.048,0.2,0.24,-0.476743,-0.044262,-0.306238,-0.009699,-0.287429,-0.007688,-0.113471,-0.005424,-0.085473,-0.00506,0.088485,-0.002796,0.116483,-0.002432,0.290441,-0.000169,0.306005,-0.001942,0.474992,-0.043296,739264512,0.111762
0.014,0.021,0.43,0.32,0.16,0.05,0.028,0.28,0.22,-0.468236,-0.020001,-0.321601,0.022165,-0.280859,0.027504,-0.128311,0.024548,-0.07832,0.023579,0.074228,0.020623,0.124219,0.019654,0.276768,0.016698,0.320592,0.011427,0.469492,-0.021869,118753560,0.160595
0.004,0.015,0.4,0.2,0.03,0.041,0.033,0.12,0.24,-0.475697,-0.030309,-0.316313,-0.01109,-0.278129,-0.008042,-0.117714,-0.001728,-0.076746,-0.000115,0.083669,0.006199,0.124637,0.007812,0.285052,0.014126,0.316306,0.010979,0.472243,-0.027181,509732768,0.046263
0.005,0.011,0.79,0.54,0.19,0.049,0.032,0.12,0.17,-0.471845,-0.028837,-0.321053,-0.010655,-0.275536,-0.007543,-0.123672,-0.005039,-0.074679,-0.004231,0.077185,-0.001726,0.126179,-0.000918,0.278042,0.001586,0.320744,-0.001698,0.470439,-0.027394,3120539136,0.012527
0.01,0.016,0.54,0.43,0.04,0.045,0.041,0.3,0.28,-0.466389,-0.03252,-0.31506,0.014292,-0.283443,0.018967,-0.125043,0.017955,-0.080044,0.017668,0.078357,0.016656,0.123356,0.016368,0.281756,0.015356,0.314811,0.01059,0.467046,-0.033185,602725568,0.16352
0.019,0.029,0.39,0.37,0.16,0.026,0.023,0.19,0.18,-0.48289,-0.020131,-0.31067,0.01299,-0.289323,0.014989,-0.113948,0.014415,-0.087948,0.014329,0.087427,0.013755,0.113427,0.01367,0.288802,0.013095,0.31055,0.011096,0.483092,-0.020301,50976680,0.201896
0.011,0.024,0.35,0.27,0.17,0.027,0.031,0.25,0.16,-0.47925,-0.026696,-0.309862,0.016555,-0.291868,0.018549,-0.11712,0.013416,-0.090132,0.012623,0.084615,0.00749,0.111604,0.006697,0.286351,0.001564,0.309144,-0.000601,0.481734,-0.028453,27882004,0.192627
0.009,0.013,0.51,0.43,0.03,0.04,0.048,0.15,0.2,-0.473052,-0.044472,-0.313592,-0.020372,-0.280204,-0.017588,-0.118955,-0.014941,-0.078961,-0.014285,0.082288,-0.011638,0.122283,-0.010982,0.283532,-0.008335,0.312807,-0.01103,0.470863,-0.04307,710848512,0.059646
0.004,0.025,0.56,0.35,0.12,0.032,0.033,0.29,0.19,-0.475232,-0.027047,-0.311867,0.021703,-0.291048,0.0244,-0.120654,0.018882,-0.088671,0.017847,0.081723,0.012329,0.113707,0.011294,0.284101,0.005776,0.31064,0.002813,0.478056,-0.029384,70959336,0.080455
0.012,0.016,0.16,0.15,0.14,0.024,0.043,0.24,0.15,-0.478123,-0.038915,-0.305554,0.003315,-0.293389,0.004601,-0.115805,-0.000626,-0.091815,-0.001332,0.085769,-0.006559,0.109759,-0.007265,0.287343,-0.012492,0.306043,-0.014175,0.481709,-0.040724,172157056,0.335315
0.017,0.026,0.3,0.16,0.13,0.043,0.03,0.18,0.3,-0.473476,-0.025666,-0.316499,0.002899,-0.278068,0.007121,-0.118633,0.013316,-0.075666,0.014986,0.08377,0.021182,0.126737,0.022851,0.286172,0.029047,0.318165,0.024845,0.470595,-0.022306,52336148,0.210882
0.006,0.016,0.15,0.14,0.19,0.036,0.031,0.21,0.21,-0.475933,-0.026567,-0.313802,0.00799,-0.28466,0.011062,-0.118887,0.011062,-0.082887,0.011062,0.082887,0.011062,0.118887,0.011062,0.28466,0.011062,0.313802,0.00799,0.475933,-0.026567,26221306,0.312502
0.002,0.011,0.38,0.24,0.05,0.038,0.037,0.18,0.19,-0.474683,-0.033001,-0.313946,-0.003751,-0.282756,-0.000885,-0.119381,-0.00035,-0.081381,-0.000225,0.081994,0.00031,0.119994,0.000434,0.283369,0.00097,0.313918,-0.001891,0.474354,-0.032746,602940096,0.131579
0.002,0.016,0.17,0.1,0.04,0.034,0.041,0.25,0.16,-0.473385,-0.03552,-0.31078,0.006,-0.288663,0.00845,-0.120912,0.003523,-0.086927,0.002524,0.080823,-0.002403,0.114808,-0.003402,0.282559,-0.008329,0.311006,-0.011031,0.476685,-0.037768,208610784,0.278993
0.003,0.01,0.03,0.02,0.11,0.037,0.041,0.19,0.29,-0.47409,-0.036768,-0.311584,-0.005515,-0.281343,-0.002139,-0.115946,0.003217,-0.078966,0.004414,0.086431,0.00977,0.123411,0.010968,0.288808,0.016323,0.311975,0.013322,0.470548,-0.033998,75923736,0.386818
0.003,0.017,0.18,0.09,0.18,0.021,0.037,0.27,0.23,-0.480011,-0.032859,-0.305044,0.015565,-0.294772,0.016892,-0.113243,0.014547,-0.092245,0.014276,0.089285,0.011931,0.110283,0.01166,0.291812,0.009314,0.304578,0.007756,0.481341,-0.033632,97465760,0.327764
0.017,0.029,0.87,0.53,0.19,0.042,0.021,0.2,0.29,-0.475247,-0.016409,-0.317896,0.015487,-0.279885,0.01986,-0.119402,0.024532,-0.07742,0.025754,0.083062,0.030425,0.125045,0.031647,0.285527,0.036318,0.320025,0.031792,0.473872,-0.014118,160941008,0.024794
0.003,0.021,0.75,0.46,0.01,0.047,0.041,0.12,0.22,-0.471761,-0.037892,-0.318545,-0.019417,-0.275289,-0.016105,-0.121047,-0.011037,-0.074072,-0.009494,0.08017,-0.004426,0.127144,-0.002882,0.281386,0.002186,0.317513,-0.001205,0.468119,-0.034883,699001408,0.007156
0.004,0.021,0.49,0.42,0.05,0.038,0.042,0.21,0.21,-0.472662,-0.037117,-0.312487,-0.002976,-0.28366,0.000062,-0.119887,0.000062,-0.081887,0.000062,0.081887,0.000062,0.119887,0.000062,0.28366,0.000062,0.312487,-0.002976,0.472662,-0.037117,115512640,0.094907
0.009,0.018,0.79,0.69,0.15,0.038,0.022,0.2,0.2,-0.477008,-0.017787,-0.316662,0.014717,-0.283411,0.018053,-0.119804,0.018053,-0.081804,0.018053,0.081804,0.018053,0.119804,0.018053,0.283411,0.018053,0.316662,0.014717,0.477008,-0.017787,452638272,0.020934
0.006,0.021,0.26,0.16,0.19,0.041,0.022,0.24,0.22,-0.474858,-0.016497,-0.318341,0.021806,-0.283301,0.025916,-0.122169,0.02487,-0.08117,0.024604,0.079963,0.023558,0.120962,0.023291,0.282094,0.022246,0.317941,0.018169,0.475193,-0.016996,41507112,0.2322
0.005,0.029,0.05,0.04,0.18,0.048,0.041,0.17,0.26,-0.469409,-0.036349,-0.317637,-0.010296,-0.275729,-0.006106,-0.121803,-0.001594,-0.073823,-0.000187,0.080103,0.004324,0.128082,0.005731,0.282008,0.010243,0.31745,0.006136,0.466266,-0.033452,16106536,0.366982
0.009,0.014,0.47,0.4,0.08,0.04,0.027,0.3,0.22,-0.472914,-0.019884,-0.317357,0.028236,-0.286931,0.032434,-0.124155,0.028239,-0.084169,0.027208,0.078607,0.023013,0.118594,0.021983,0.28137,0.017788,0.315684,0.01355,0.47459,-0.021985,687025152,0.252498
0.018,0.028,0.15,0.13,0.15,0.027,0.036,0.11,0.26,-0.48263,-0.0343,-0.30894,-0.015117,-0.284222,-0.013146,-0.109687,-0.004566,-0.082719,-0.003241,0.091816,0.00534,0.118783,0.006665,0.293319,0.015246,0.308826,0.013604,0.477699,-0.031319,9158928,0.287144
0.015,0.023,0.13,0.12,0.17,0.042,0.023,0.24,0.15,-0.474135,-0.017349,-0.31905,0.020603,-0.283805,0.024328,-0.124212,0.01963,-0.082231,0.018394,0.077362,0.013697,0.119343,0.012461,0.278936,0.007764,0.31793,0.004256,0.475799,-0.019604,9559021,0.316728
0.005,0.028,0.23,0.15,0.08,0.028,0.023,0.11,0.26,-0.48356,-0.021324,-0.310864,-0.002251,-0.284361,-0.000138,-0.110824,0.008394,-0.082858,0.009768,0.090678,0.018299,0.118644,0.019674,0.292181,0.028205,0.312651,0.026039,0.480558,-0.018628,21475352,0.211019
0.017,0.027,0.56,0.48,0.19,0.046,0.035,0.11,0.24,-0.473297,-0.032264,-0.318728,-0.015192,-0.275238,-0.011866,-0.11987,-0.005235,-0.073912,-0.003274,0.081455,0.003358,0.127413,0.005319,0.28278,0.01195,0.318288,0.008435,0.46934,-0.02853,65625012,0.081873
0.003,0.019,0.66,0.33,0.12,0.036,0.035,0.15,0.13,-0.476972,-0.031917,-0.31403,-0.007291,-0.283694,-0.005112,-0.118905,-0.0062,-0.082906,-0.006438,0.081883,-0.007525,0.117882,-0.007763,0.282671,-0.008851,0.314213,-0.011009,0.477615,-0.032371,871351872,0.001129
0.015,0.027,0.67,0.63,0.07,0.022,0.034,0.29,0.22,-0.479737,-0.029435,-0.306581,0.022237,-0.295533,0.023723,-0.114879,0.019644,-0.092884,0.019147,0.087771,0.015068,0.109765,0.014572,0.29042,0.010492,0.3055,0.008654,0.481845,-0.03078,92249000,0.154028
0.002,0.015,0.31,0.26,0.05,0.045,0.038,0.13,0.2,-0.472764,-0.034763,-0.317908,-0.014517,-0.277156,-0.011393,-0.121023,-0.007799,-0.076035,-0.006764,0.080097,-0.00317,0.125085,-0.002135,0.281217,0.001459,0.317339,-0.001746,0.470399,-0.032772,133295456,0.085416
