IRTT	ORTT	T1		T2		T3		G		HNG		phiL	phiR	X1		Y1		X2		Y2		X3		Y3		X4		Y4		X5		Y5		X6		Y6		X7		Y7		X8		Y8		X9		Y9		X10		Y10		MaxVM
  0.015000,  0.020000,  0.430000,  1.130000,  0.070000,  0.030000,  0.040000,  0.130000,  0.280000, -0.479941, -0.037718, -0.309333, -0.015413, -0.282707, -0.013025, -0.110853, -0.004610, -0.080889, -0.003142,  0.090965,  0.005272,  0.120929,  0.006740,  0.292783,  0.015155,  0.309171,  0.013253,  0.474530, -0.034297,2095638400.000000
  0.011000,  0.030000,  0.740000,  1.030000,  0.190000,  0.050000,  0.040000,  0.200000,  0.160000, -0.467552, -0.034236, -0.319241, -0.004172, -0.278213, -0.000327, -0.126898, -0.002312, -0.076903, -0.002968,  0.074412, -0.004953,  0.124407, -0.005609,  0.275722, -0.007594,  0.319552, -0.011397,  0.468947, -0.035506,163112528.000000
  0.017000,  0.020000,  0.340000,  0.270000,  0.200000,  0.030000,  0.040000,  0.130000,  0.180000, -0.479941, -0.037718, -0.310379, -0.015550, -0.285034, -0.013690, -0.114053, -0.010875, -0.084057, -0.010381,  0.086925, -0.007565,  0.116921, -0.007071,  0.287903, -0.004256,  0.309839, -0.006053,  0.478081, -0.036668,180199472.000000
  0.006000,  0.020000,  0.050000,  0.220000,  0.070000,  0.030000,  0.030000,  0.140000,  0.120000, -0.480960, -0.027613, -0.311946, -0.003796, -0.286478, -0.002094, -0.115798, -0.003223, -0.085799, -0.003421,  0.084882, -0.004549,  0.114881, -0.004748,  0.285561, -0.005876,  0.312060, -0.007556,  0.481517, -0.027989,333790624.000000
  0.005000,  0.020000,  0.220000,  0.110000,  0.010000,  0.030000,  0.030000,  0.160000,  0.220000, -0.480412, -0.027227, -0.311093,  0.000098, -0.285478,  0.002404, -0.114002,  0.005772, -0.084008,  0.006362,  0.087469,  0.009729,  0.117463,  0.010319,  0.288939,  0.013687,  0.311439,  0.011425,  0.478815, -0.026003,69489736.000000
  0.007000,  0.010000,  0.000000,  0.160000,  0.170000,  0.050000,  0.020000,  0.170000,  0.240000, -0.471977, -0.015482, -0.322395,  0.010195, -0.275688,  0.014712, -0.123958,  0.018179, -0.073971,  0.019321,  0.077759,  0.022787,  0.127746,  0.023929,  0.279477,  0.027395,  0.323543,  0.022592,  0.470962, -0.013484,621358080.000000
  0.017000,  0.030000,  0.480000,  0.780000,  0.030000,  0.030000,  0.040000,  0.240000,  0.160000, -0.475922, -0.035288, -0.309131,  0.005529, -0.290119,  0.007569, -0.118465,  0.003083, -0.088475,  0.002299,  0.083179, -0.002188,  0.113169, -0.002971,  0.284824, -0.007458,  0.309299, -0.009742,  0.478819, -0.037099,106117728.000000
  0.004000,  0.020000,  0.500000,  0.130000,  0.240000,  0.030000,  0.030000,  0.120000,  0.210000, -0.481517, -0.027989, -0.311521, -0.007491, -0.284340, -0.005454, -0.113188, -0.000389, -0.083201,  0.000499,  0.087950,  0.005564,  0.117937,  0.006452,  0.289088,  0.011517,  0.311611,  0.009480,  0.479076, -0.026214,380420192.000000
  0.012000,  0.020000,  0.680000,  0.280000,  0.030000,  0.030000,  0.040000,  0.180000,  0.160000, -0.478081, -0.036668, -0.309680, -0.006024, -0.287347, -0.004083, -0.116184, -0.005208, -0.086185, -0.005405,  0.084978, -0.006529,  0.114978, -0.006726,  0.286140, -0.007851,  0.309839, -0.009829,  0.478819, -0.037099,1078901248.000000
  0.011000,  0.030000,  0.530000,  1.120000,  0.190000,  0.030000,  0.030000,  0.260000,  0.250000, -0.477792, -0.025135, -0.310971,  0.019242, -0.289285,  0.022042, -0.116663,  0.021485, -0.086663,  0.021389,  0.085958,  0.020832,  0.115958,  0.020735,  0.288580,  0.020178,  0.310788,  0.017351,  0.478044, -0.025356,667619776.000000
  0.013000,  0.020000,  0.750000,  0.910000,  0.020000,  0.040000,  0.040000,  0.300000,  0.290000, -0.469072, -0.032303, -0.312858,  0.016020, -0.285699,  0.020080, -0.122182,  0.019559, -0.082182,  0.019431,  0.081335,  0.018910,  0.121335,  0.018782,  0.284852,  0.018260,  0.312707,  0.014148,  0.469397, -0.032611,161365312.000000
