IRTT,"	ORTT","	T1","		T2","		T3","		G","		HNG","		phiL","	phiR","	X1","		Y1","		X2","		Y2","		X3","		Y3","		X4","		Y4","		X5","		Y5","		X6","		Y6","		X7","		Y7","		X8","		Y8","		X9","		Y9","		X10","		Y10","		MaxVM", Error
0.002,0.013,0.15,0.15,0.11,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,77013152,0.291
0.011,0.029,0.29,0.23,0.02,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,30686966,0.210422
0.007,0.025,0.31,0.27,0.11,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,37324260,0.213864
0.007,0.024,0.76,0.47,0.04,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,304640864,0.006614
0.008,0.028,0.23,0.23,0.13,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,19005164,0.287917
0.009,0.025,0.46,0.25,0.06,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,62539092,0.063793
0.013,0.018,0.49,0.4,0.03,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,430231040,0.092696
0.008,0.013,0.07,0.04,0.18,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,60661864,0.314711
0.008,0.012,0.01,0.01,0.05,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,30489250,0.356917
0.018,0.025,0.38,0.19,0.16,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,56409968,0.111541
0.014,0.026,0.45,0.23,0.03,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,64808492,0.064887
0.008,0.017,0.73,0.58,0.17,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,673071488,0.027469
0.018,0.029,0.55,0.29,0.18,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,66062380,0.064336
0.011,0.029,0.87,0.83,0.15,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,151417280,0.058414
0.013,0.026,0.48,0.41,0.17,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,47055480,0.138918
0.004,0.018,0.05,0.04,0.03,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,24483190,0.33355
0.017,0.03,0.82,0.49,0.12,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,131152920,0.00842
0.006,0.012,0.69,0.5,0,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,1312726144,0.041307
0.017,0.03,0.27,0.2,0.12,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,29521316,0.23604
0.011,0.015,0.11,0.08,0.08,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,103800752,0.295875
0.005,0.013,0.22,0.18,0.01,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,345717888,0.261007
0.004,0.019,0.38,0.2,0.05,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,200803808,0.075336
0.012,0.028,0.04,0.03,0.13,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,6039429,0.360672
0.016,0.025,0.49,0.49,0.11,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,50539468,0.153491
0.011,0.028,0.91,0.57,0.02,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,345551360,0.00599
0.004,0.014,0.35,0.24,0.03,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,485798464,0.156026
0.004,0.027,0.79,0.6,0.03,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,134558624,0.01854
0.017,0.023,0.57,0.35,0.08,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,237093056,0.035531
0.003,0.017,0.16,0.09,0.13,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,67644944,0.241527
0.014,0.028,0.14,0.08,0.07,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,20615376,0.279051
0.016,0.028,0.05,0.04,0,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,11022877,0.333383
0.002,0.016,0.51,0.48,0.08,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,317907840,0.10582
0.009,0.013,0.16,0.08,0.04,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,247846096,0.215439
0.008,0.023,0.33,0.29,0.19,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,45043000,0.211446
0.014,0.019,0.16,0.13,0.1,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,71132744,0.27477
0.016,0.028,0.37,0.29,0.06,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,28289692,0.166596
0.006,0.015,0.14,0.08,0.16,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,81670176,0.263297
0.003,0.03,0.19,0.13,0.2,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,29049252,0.288925
0.008,0.014,0.26,0.15,0.04,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,245357664,0.118924
0.006,0.016,0.15,0.1,0.04,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,171265648,0.26772
0.004,0.023,0.69,0.6,0.14,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,88675664,0.039283
0.002,0.014,0.36,0.3,0.14,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,309392480,0.173478
0.002,0.015,0.46,0.35,0.2,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,362161216,0.109694
0.009,0.013,0.65,0.41,0.14,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,1336581760,0.057284
0.015,0.03,0.05,0.04,0.08,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,2876730.25,0.349711
0.016,0.029,0.08,0.06,0.11,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,6926794.5,0.337149
0.01,0.015,0.1,0.07,0.19,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,38458356,0.311057
0.009,0.014,0.62,0.54,0.02,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,914064576,0.07327
0.005,0.019,0.56,0.46,0.05,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,249437376,0.053377
0.004,0.028,0.86,0.45,0.18,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,252834848,0.006479
0.003,0.016,0.21,0.19,0.15,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,68482056,0.251201
0.015,0.022,0.23,0.19,0.04,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,64548252,0.22276
0.002,0.014,0,0,0.1,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,71854344,0.36208
0.012,0.027,0.76,0.48,0.07,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,120003504,0.009367
0.007,0.015,0.09,0.08,0.13,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,23242176,0.325992
0.006,0.022,0.17,0.11,0.16,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,30885196,0.267586
0.018,0.027,0.95,0.87,0.16,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,182547840,0.023985
0.004,0.023,0.53,0.3,0.06,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,129951800,0.034682
0.005,0.019,0.36,0.31,0.18,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,100106872,0.171889
0.004,0.015,0.57,0.33,0.04,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,790102720,0.035469
0.011,0.026,0.74,0.58,0.05,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,130963400,0.026508
0.016,0.021,0.84,0.48,0.01,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,991016896,0.007353
0.008,0.026,0.34,0.2,0.2,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,23626382,0.162489
0.01,0.025,0.47,0.29,0.07,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,58084168,0.072811
0.009,0.016,0.04,0.03,0.01,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,43273276,0.334782
0.01,0.017,0.18,0.12,0.09,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,101031864,0.227774
0.013,0.019,0.22,0.11,0.12,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,102955936,0.184244
0.003,0.027,0.09,0.06,0.08,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,11716086,0.319689
0.004,0.019,0.39,0.35,0.15,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,109325376,0.157911
0.008,0.019,0.07,0.04,0.1,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,23727006,0.32348
0.013,0.022,0.47,0.44,0.12,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,83567504,0.132429
0.008,0.011,0.85,0.46,0.19,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,2621958912,0.025427
0.014,0.022,0.58,0.42,0.13,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,192005232,0.047896
0.011,0.023,0.28,0.19,0.09,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,54215532,0.181188
0.008,0.017,0.26,0.15,0.03,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,261023984,0.164533
0.008,0.011,0.05,0.04,0.03,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,98820656,0.342475
0.008,0.016,0.44,0.4,0.11,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,333310528,0.1363
0.004,0.015,0.33,0.21,0.01,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,417494912,0.143464
0.007,0.03,0.82,0.54,0.07,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,141710608,0.015558
0.014,0.021,0.55,0.33,0.18,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,267113072,0.041527
0.007,0.011,0.29,0.22,0.07,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,411526624,0.152645
0.011,0.017,0.04,0.03,0.05,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,22998774,0.343333
0.01,0.017,0.32,0.23,0.12,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,270793792,0.167864
0.012,0.023,0.03,0.03,0.01,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,9278800,0.348252
0.01,0.024,0.23,0.23,0.15,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,27079396,0.281281
0.011,0.023,0.26,0.15,0.01,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,58627272,0.159714
0.007,0.028,0.43,0.29,0.07,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,37399868,0.12058
0.006,0.027,0.93,0.52,0.05,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,450105632,0.009927
0.012,0.024,0.27,0.24,0.07,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,43397844,0.224533
0.002,0.02,0.41,0.25,0.19,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,115635816,0.095884
0.004,0.018,0.11,0.06,0.1,0.03,0.03,0.2,0.2,-0.479339,-0.026422,-0.311152,0.007671,-0.287411,0.010053,-0.115804,0.010053,-0.085804,0.010053,0.085804,0.010053,0.115804,0.010053,0.287411,0.010053,0.311152,0.007671,0.479339,-0.026422,45705300,0.283336
