IRTT,	ORTT,	T1,		T2,	G,		HNG	,	phiL,	phiR,	UX1,		UY1	,	UX2	,	UY2	,	UX3	,	UY3	,	UX4	,	UY4	,	UX5,		UY5,		UX6	,	UY6,		UX7,		UY7,		UX8,		UY8,MaxVM,Error
  0.005000,  0.029000,  0.050000,  0.050000,  0.030000,  0.030000,  0.200000,  0.200000, -0.479770, -0.026754, -0.261001,  0.013912, -0.236726,  0.016153, -0.014209,  0.016229,  0.016627,  0.016672,  0.239054,  0.022994,  0.261511,  0.020914,  0.478994, -0.026149,6108812.000000,  0.426288
  0.005000,  0.014000,  0.150000,  0.120000,  0.030000,  0.030000,  0.200000,  0.200000, -0.481792, -0.028169, -0.260625, -0.003704, -0.234136, -0.002297, -0.011621, -0.003199,  0.022049, -0.001206,  0.242903,  0.025949,  0.261897,  0.024926,  0.478557, -0.025791,137424176.000000,  0.314831
  0.017000,  0.027000,  0.370000,  0.230000,  0.030000,  0.030000,  0.200000,  0.200000, -0.482999, -0.028913, -0.260995, -0.013816, -0.234580, -0.013579, -0.012341, -0.024680,  0.024306, -0.022265,  0.243168,  0.017900,  0.261254,  0.017735,  0.479344, -0.026426,28661722.000000,  0.204310
  0.005000,  0.020000,  0.790000,  0.420000,  0.030000,  0.030000,  0.200000,  0.200000, -0.489343, -0.031803, -0.269013, -0.062924, -0.238627, -0.066883, -0.017679, -0.093260,  0.021657, -0.091494,  0.239353, -0.045424,  0.264337, -0.042158,  0.486560, -0.030731,576227200.000000,  0.015311
  0.020000,  0.028000,  0.720000,  0.610000,  0.030000,  0.030000,  0.200000,  0.200000, -0.486495, -0.030702, -0.264247, -0.041652, -0.233994, -0.043000, -0.011654, -0.051852,  0.026099, -0.048156,  0.242503,  0.003642,  0.260638,  0.004465,  0.480842, -0.027531,108460128.000000,  0.083427
  0.004000,  0.024000,  0.300000,  0.160000,  0.030000,  0.030000,  0.200000,  0.200000, -0.482633, -0.028694, -0.260839, -0.010773, -0.234995, -0.010450, -0.012822, -0.022822,  0.023801, -0.020644,  0.242942,  0.017974,  0.261254,  0.017741,  0.479344, -0.026426,30132208.000000,  0.215232
  0.009000,  0.012000,  0.360000,  0.240000,  0.030000,  0.030000,  0.200000,  0.200000, -0.484274, -0.029626, -0.261823, -0.024208, -0.230451, -0.022702, -0.008504, -0.006787,  0.023287, -0.003448,  0.243699,  0.027088,  0.262033,  0.026193,  0.478420, -0.025677,1054032064.000000,  0.266657
  0.005000,  0.012000,  0.450000,  0.430000,  0.030000,  0.030000,  0.200000,  0.200000, -0.487003, -0.030921, -0.264967, -0.045537, -0.229648, -0.044643, -0.008635, -0.018815,  0.022061, -0.014723,  0.242121,  0.018247,  0.261256,  0.017757,  0.479342, -0.026424,843744512.000000,  0.180081
  0.007000,  0.010000,  0.480000,  0.430000,  0.030000,  0.030000,  0.200000,  0.200000, -0.487190, -0.030999, -0.265247, -0.046959, -0.228206, -0.045092, -0.008993, -0.006888,  0.018291, -0.003276,  0.239892,  0.016889,  0.261119,  0.015816,  0.479558, -0.026591,1420912512.000000,  0.206504
  0.002000,  0.011000,  0.700000,  0.450000,  0.030000,  0.030000,  0.200000,  0.200000, -0.490029, -0.032025, -0.270418, -0.067869, -0.232947, -0.069084, -0.011476, -0.047539,  0.020617, -0.043103,  0.239628, -0.003760,  0.260616, -0.003078,  0.481719, -0.028121,1770673408.000000,  0.069843
  0.009000,  0.014000,  0.130000,  0.090000,  0.030000,  0.030000,  0.200000,  0.200000, -0.481384, -0.027900, -0.260596, -0.000211, -0.234726,  0.001284, -0.012219, -0.000790,  0.021295,  0.000918,  0.242439,  0.025599,  0.261849,  0.024464,  0.478607, -0.025833,165844416.000000,  0.330594
  0.014000,  0.027000,  0.540000,  0.500000,  0.030000,  0.030000,  0.200000,  0.200000, -0.484765, -0.029882, -0.262255, -0.028138, -0.232916, -0.028231, -0.010422, -0.031374,  0.025737, -0.027952,  0.243691,  0.016878,  0.261196,  0.016934,  0.479433, -0.026495,59904612.000000,  0.163723
  0.001000,  0.013000,  0.290000,  0.250000,  0.030000,  0.030000,  0.200000,  0.200000, -0.483825, -0.029383, -0.261482, -0.020577, -0.231227, -0.019234, -0.008978, -0.008312,  0.023696, -0.005139,  0.243892,  0.026912,  0.262022,  0.026093,  0.478431, -0.025686,439903840.000000,  0.267264
  0.011000,  0.017000,  0.320000,  0.170000,  0.030000,  0.030000,  0.200000,  0.200000, -0.483869, -0.029407, -0.261514, -0.020939, -0.234269, -0.021140, -0.012062, -0.032876,  0.025212, -0.030091,  0.243206,  0.014540,  0.261046,  0.014674,  0.479685, -0.026689,294398784.000000,  0.163982
  0.004000,  0.019000,  0.210000,  0.110000,  0.030000,  0.030000,  0.200000,  0.200000, -0.482104, -0.028368, -0.260680, -0.006338, -0.235054, -0.005629, -0.012752, -0.015390,  0.022987, -0.013412,  0.242854,  0.020825,  0.261459,  0.020303,  0.479061, -0.026203,69496832.000000,  0.253428
  0.004000,  0.017000,  0.310000,  0.160000,  0.030000,  0.030000,  0.200000,  0.200000, -0.483813, -0.029377, -0.261474, -0.020485, -0.234519, -0.020758, -0.012406, -0.034160,  0.025123, -0.031471,  0.243055,  0.013470,  0.260986,  0.013655,  0.479799, -0.026775,183304720.000000,  0.159009
  0.015000,  0.021000,  0.870000,  0.640000,  0.030000,  0.030000,  0.200000,  0.200000, -0.490284, -0.032103, -0.270966, -0.069696, -0.238069, -0.073562, -0.016010, -0.087838,  0.021967, -0.084948,  0.239309, -0.037237,  0.263085, -0.034433,  0.485563, -0.030275,585947264.000000,  0.018386
  0.010000,  0.024000,  0.440000,  0.390000,  0.030000,  0.030000,  0.200000,  0.200000, -0.484375, -0.029679, -0.261907, -0.025015, -0.233113, -0.024988, -0.010636, -0.029224,  0.025541, -0.025978,  0.243710,  0.017795,  0.261257,  0.017777,  0.479340, -0.026423,66911268.000000,  0.175339
  0.006000,  0.021000,  0.180000,  0.170000,  0.030000,  0.030000,  0.200000,  0.200000, -0.481507, -0.027982, -0.260599, -0.001266, -0.234350,  0.000298, -0.011834, -0.000003,  0.021420,  0.001812,  0.242583,  0.026326,  0.261922,  0.025159,  0.478532, -0.025770,42741372.000000,  0.333186
  0.005000,  0.022000,  0.080000,  0.050000,  0.030000,  0.030000,  0.200000,  0.200000, -0.480232, -0.027097, -0.260797,  0.009806, -0.236316,  0.011712, -0.013813,  0.009229,  0.018380,  0.010064,  0.240455,  0.024075,  0.261648,  0.022414,  0.478830, -0.026016,24468402.000000,  0.389449
  0.019000,  0.027000,  0.930000,  0.920000,  0.030000,  0.030000,  0.200000,  0.200000, -0.489073, -0.031711, -0.268487, -0.060958, -0.234825, -0.063265, -0.012311, -0.064383,  0.024336, -0.060205,  0.240890, -0.009036,  0.260719, -0.007662,  0.482261, -0.028466,177151552.000000,  0.044393
  0.012000,  0.021000,  0.740000,  0.540000,  0.030000,  0.030000,  0.200000,  0.200000, -0.488956, -0.031671, -0.268263, -0.060103, -0.236832, -0.063301, -0.014934, -0.079891,  0.023924, -0.076700,  0.240141, -0.024128,  0.261602, -0.021925,  0.483991, -0.029474,234004608.000000,  0.021005
  0.014000,  0.020000,  0.020000,  0.020000,  0.030000,  0.030000,  0.200000,  0.200000, -0.479574, -0.026604, -0.261110,  0.015671, -0.237052,  0.017989, -0.014536,  0.018211,  0.015896,  0.018461,  0.238386,  0.021894,  0.261406,  0.019672,  0.479131, -0.026258,14853454.000000,  0.436209
  0.015000,  0.023000,  0.470000,  0.320000,  0.030000,  0.030000,  0.200000,  0.200000, -0.485122, -0.030061, -0.262607, -0.030964, -0.234618, -0.032000, -0.012645, -0.047545,  0.025800, -0.044505,  0.242572,  0.005733,  0.260682,  0.006415,  0.480618, -0.027374,153487504.000000,  0.102648
  0.002000,  0.016000,  0.490000,  0.250000,  0.030000,  0.030000,  0.200000,  0.200000, -0.486523, -0.030714, -0.264286, -0.041873, -0.235209, -0.043750, -0.013382, -0.061263,  0.025700, -0.058055,  0.241701, -0.004599,  0.260620, -0.003358,  0.481752, -0.028143,464703296.000000,  0.057240
  0.006000,  0.027000,  0.550000,  0.350000,  0.030000,  0.030000,  0.200000,  0.200000, -0.484808, -0.029903, -0.262296, -0.028474, -0.234595, -0.029342, -0.012608, -0.044698,  0.025693, -0.041742,  0.242693,  0.007497,  0.260732,  0.008072,  0.480429, -0.027239,62545472.000000,  0.114007
  0.020000,  0.028000,  0.340000,  0.240000,  0.030000,  0.030000,  0.200000,  0.200000, -0.482569, -0.028656, -0.260816, -0.010247, -0.234396, -0.009610, -0.012013, -0.017311,  0.023701, -0.015006,  0.243249,  0.021221,  0.261499,  0.020774,  0.479010, -0.026161,24824758.000000,  0.241063
  0.007000,  0.014000,  0.700000,  0.590000,  0.030000,  0.030000,  0.200000,  0.200000, -0.490336, -0.032119, -0.271079, -0.070066, -0.234607, -0.072223, -0.012406, -0.060381,  0.021690, -0.056007,  0.239683, -0.011370,  0.260810, -0.010116,  0.482554, -0.028647,1223352704.000000,  0.046164
  0.008000,  0.014000,  0.240000,  0.120000,  0.030000,  0.030000,  0.200000,  0.200000, -0.482716, -0.028745, -0.260871, -0.011468, -0.233683, -0.010608, -0.011189, -0.013838,  0.023755, -0.011342,  0.243530,  0.023485,  0.261694,  0.022901,  0.478777, -0.025973,491819264.000000,  0.256005
  0.004000,  0.019000,  0.240000,  0.210000,  0.030000,  0.030000,  0.200000,  0.200000, -0.482539, -0.028638, -0.260805, -0.009994, -0.233649, -0.008980, -0.011142, -0.011037,  0.023426, -0.008615,  0.243473,  0.024446,  0.261777,  0.023751,  0.478685, -0.025897,66864924.000000,  0.270542
  0.011000,  0.028000,  0.990000,  0.650000,  0.030000,  0.030000,  0.200000,  0.200000, -0.489173, -0.031746, -0.268681, -0.061689, -0.237775, -0.065300, -0.016317, -0.086984,  0.022941, -0.084410,  0.239673, -0.034003,  0.262651, -0.031302,  0.485165, -0.030082,292440544.000000,  0.015512
  0.020000,  0.030000,  0.160000,  0.130000,  0.030000,  0.030000,  0.200000,  0.200000, -0.480709, -0.027438, -0.260662,  0.005623, -0.235551,  0.007387, -0.013043,  0.005428,  0.019673,  0.006651,  0.241413,  0.025226,  0.261780,  0.023782,  0.478681, -0.025894,21753430.000000,  0.367183
  0.005000,  0.015000,  0.100000,  0.060000,  0.030000,  0.030000,  0.200000,  0.200000, -0.480842, -0.027531, -0.260638,  0.004470, -0.235552,  0.006097, -0.013060,  0.002815,  0.020112,  0.004119,  0.241660,  0.024856,  0.261756,  0.023540,  0.478708, -0.025916,94056920.000000,  0.353004
  0.008000,  0.021000,  0.200000,  0.150000,  0.030000,  0.030000,  0.200000,  0.200000, -0.481758, -0.028147, -0.260620, -0.003413, -0.234623, -0.002212, -0.012147, -0.006455,  0.022198, -0.004541,  0.242824,  0.024405,  0.261754,  0.023518,  0.478710, -0.025918,51971340.000000,  0.299472
  0.012000,  0.029000,  0.650000,  0.440000,  0.030000,  0.030000,  0.200000,  0.200000, -0.485418, -0.030205, -0.262923, -0.033295, -0.234561, -0.034448, -0.012548, -0.049423,  0.025904, -0.046271,  0.242516,  0.004653,  0.260657,  0.005404,  0.480734, -0.027456,87865744.000000,  0.095365
  0.011000,  0.019000,  0.520000,  0.300000,  0.030000,  0.030000,  0.200000,  0.200000, -0.486418, -0.030668, -0.264144, -0.041064, -0.235369, -0.042966, -0.013662, -0.061924,  0.025605, -0.058831,  0.241610, -0.005394,  0.260632, -0.004117,  0.481841, -0.028200,293708544.000000,  0.055792
  0.012000,  0.026000,  0.440000,  0.320000,  0.030000,  0.030000,  0.200000,  0.200000, -0.483888, -0.029417, -0.261527, -0.021088, -0.233999, -0.021181, -0.011699, -0.031002,  0.025249, -0.028133,  0.243368,  0.015884,  0.261128,  0.015945,  0.479543, -0.026580,39658768.000000,  0.171542
  0.015000,  0.029000,  0.350000,  0.320000,  0.030000,  0.030000,  0.200000,  0.200000, -0.482514, -0.028622, -0.260796, -0.009781, -0.233651, -0.008748, -0.011143, -0.010680,  0.023379, -0.008271,  0.243461,  0.024554,  0.261787,  0.023845,  0.478674, -0.025888,40930992.000000,  0.272379
  0.013000,  0.018000,  0.770000,  0.500000,  0.030000,  0.030000,  0.200000,  0.200000, -0.489845, -0.031967, -0.270033, -0.066554, -0.237473, -0.070136, -0.015398, -0.084160,  0.022835, -0.081015,  0.239632, -0.030890,  0.262285, -0.028384,  0.484796, -0.029897,898864960.000000,  0.018724
  0.016000,  0.023000,  0.710000,  0.560000,  0.030000,  0.030000,  0.200000,  0.200000, -0.487931, -0.031294, -0.266429, -0.052524, -0.235449, -0.054932, -0.013327, -0.068188,  0.025248, -0.064613,  0.241149, -0.010756,  0.260773, -0.009209,  0.482445, -0.028580,103846560.000000,  0.039259
  0.004000,  0.011000,  0.630000,  0.380000,  0.030000,  0.030000,  0.200000,  0.200000, -0.488931, -0.031662, -0.268215, -0.059917, -0.232028, -0.060679, -0.010319, -0.041736,  0.022411, -0.037239,  0.241014,  0.004313,  0.260643,  0.004730,  0.480812, -0.027510,1734845056.000000,  0.093197
  0.006000,  0.024000,  0.940000,  0.770000,  0.030000,  0.030000,  0.200000,  0.200000, -0.490198, -0.032077, -0.270779, -0.069079, -0.237766, -0.072812, -0.015625, -0.085732,  0.022293, -0.082644,  0.239416, -0.033946,  0.262652, -0.031307,  0.485165, -0.030082,180830592.000000,  0.018757
  0.005000,  0.015000,  0.720000,  0.490000,  0.030000,  0.030000,  0.200000,  0.200000, -0.490213, -0.032081, -0.270812, -0.069188, -0.236981, -0.072571, -0.014577, -0.079651,  0.022669, -0.076054,  0.239607, -0.026539,  0.261833, -0.024304,  0.484286, -0.029632,1045514304.000000,  0.022663
  0.019000,  0.026000,  0.420000,  0.390000,  0.030000,  0.030000,  0.200000,  0.200000, -0.483690, -0.029308, -0.261390, -0.019484, -0.233081, -0.019025, -0.010580, -0.021626,  0.024902, -0.018631,  0.243819,  0.021233,  0.261514,  0.020940,  0.478991, -0.026147,37400488.000000,  0.212471
  0.005000,  0.013000,  0.100000,  0.100000,  0.030000,  0.030000,  0.200000,  0.200000, -0.480997, -0.027639, -0.260616,  0.003117, -0.234453,  0.005134, -0.011962,  0.008515,  0.019871,  0.009999,  0.241712,  0.027328,  0.261985,  0.025749,  0.478468, -0.025717,122437800.000000,  0.379596
  0.015000,  0.028000,  0.660000,  0.440000,  0.030000,  0.030000,  0.200000,  0.200000, -0.485849, -0.030410, -0.263420, -0.036665, -0.234936, -0.038164, -0.013079, -0.055285,  0.025817, -0.052162,  0.242099,  0.000144,  0.260599,  0.001133,  0.481227, -0.027795,87767160.000000,  0.075422
  0.014000,  0.022000,  0.130000,  0.080000,  0.030000,  0.030000,  0.200000,  0.200000, -0.480817, -0.027514, -0.260642,  0.004681, -0.235712,  0.006256, -0.013235,  0.002036,  0.020111,  0.003306,  0.241623,  0.024431,  0.261718,  0.023149,  0.478750, -0.025951,47172788.000000,  0.349063
  0.015000,  0.026000,  0.070000,  0.060000,  0.030000,  0.030000,  0.200000,  0.200000, -0.480015, -0.026937, -0.260884,  0.011729, -0.236411,  0.013836, -0.013895,  0.013198,  0.017531,  0.013863,  0.239821,  0.023920,  0.261612,  0.022035,  0.478872, -0.026050,16439934.000000,  0.410388
  0.013000,  0.018000,  0.650000,  0.510000,  0.030000,  0.030000,  0.200000,  0.200000, -0.488409, -0.031474, -0.267256, -0.056074, -0.234837, -0.058306, -0.012399, -0.064241,  0.025071, -0.060248,  0.241264, -0.007576,  0.260677, -0.006221,  0.482090, -0.028359,598269888.000000,  0.046359
  0.006000,  0.015000,  0.210000,  0.120000,  0.030000,  0.030000,  0.200000,  0.200000, -0.482691, -0.028730, -0.260861, -0.011264, -0.234487, -0.010761, -0.012151, -0.019750,  0.023896, -0.017419,  0.243221,  0.020129,  0.261414,  0.019777,  0.479119, -0.026249,153290944.000000,  0.228879
  0.008000,  0.016000,  0.230000,  0.190000,  0.030000,  0.030000,  0.200000,  0.200000, -0.482893, -0.028850, -0.260946, -0.012934, -0.233473, -0.012108, -0.010971, -0.014647,  0.023965, -0.012042,  0.243631,  0.023464,  0.261695,  0.022910,  0.478776, -0.025972,132534624.000000,  0.250727
  0.006000,  0.030000,  0.690000,  0.520000,  0.030000,  0.030000,  0.200000,  0.200000, -0.485556, -0.030271, -0.263077, -0.034374, -0.234119, -0.035400, -0.011909, -0.047065,  0.026059, -0.043707,  0.242773,  0.006777,  0.260711,  0.007425,  0.480503, -0.027292,94847128.000000,  0.102478
  0.005000,  0.027000,  0.020000,  0.010000,  0.030000,  0.030000,  0.200000,  0.200000, -0.479521, -0.026563, -0.261141,  0.016144, -0.237276,  0.018416, -0.014760,  0.017691,  0.015812,  0.017884,  0.238301,  0.021419,  0.261369,  0.019219,  0.479181, -0.026297,4438242.500000,  0.433518
  0.013000,  0.028000,  0.570000,  0.530000,  0.030000,  0.030000,  0.200000,  0.200000, -0.484860, -0.029930, -0.262346, -0.028893, -0.232890, -0.029022, -0.010393, -0.032008,  0.025779, -0.028547,  0.243674,  0.016568,  0.261176,  0.016646,  0.479465, -0.026520,66387396.000000,  0.160690
  0.016000,  0.024000,  0.110000,  0.090000,  0.030000,  0.030000,  0.200000,  0.200000, -0.480491, -0.027284, -0.260714,  0.007527, -0.235782,  0.009410, -0.013269,  0.008009,  0.019036,  0.009069,  0.240978,  0.025055,  0.261750,  0.023474,  0.478715, -0.025922,32128008.000000,  0.381806
  0.009000,  0.029000,  0.320000,  0.250000,  0.030000,  0.030000,  0.200000,  0.200000, -0.482218, -0.028440, -0.260708, -0.007304, -0.234285, -0.006336, -0.011822, -0.011209,  0.023058, -0.009028,  0.243182,  0.023517,  0.261687,  0.022828,  0.478785, -0.025979,34004144.000000,  0.272611
  0.002000,  0.013000,  0.780000,  0.750000,  0.030000,  0.030000,  0.200000,  0.200000, -0.492003, -0.032574, -0.274990, -0.081761, -0.235301, -0.083844, -0.014333, -0.057639,  0.015679, -0.053960,  0.236433, -0.026008,  0.261873, -0.024689,  0.484334, -0.029658,1302741120.000000,  0.035246
  0.009000,  0.020000,  0.580000,  0.530000,  0.030000,  0.030000,  0.200000,  0.200000, -0.487160, -0.030986, -0.265200, -0.046725, -0.233565, -0.048082, -0.011073, -0.051401,  0.025869, -0.047376,  0.242424,  0.003785,  0.260640,  0.004580,  0.480829, -0.027522,151055440.000000,  0.081772
  0.008000,  0.024000,  0.820000,  0.510000,  0.030000,  0.030000,  0.200000,  0.200000, -0.488696, -0.031579, -0.267777, -0.058194, -0.237724, -0.061685, -0.016586, -0.086421,  0.023117, -0.084051,  0.239740, -0.033176,  0.262548, -0.030509,  0.485064, -0.030032,179633696.000000,  0.014696
  0.005000,  0.012000,  0.570000,  0.330000,  0.030000,  0.030000,  0.200000,  0.200000, -0.488311, -0.031438, -0.267083, -0.055353, -0.232425, -0.056329, -0.010202, -0.044905,  0.024097, -0.040440,  0.241840,  0.005407,  0.260670,  0.005944,  0.480672, -0.027412,1325979008.000000,  0.091458
  0.013000,  0.023000,  0.580000,  0.290000,  0.030000,  0.030000,  0.200000,  0.200000, -0.486105, -0.030528, -0.263737, -0.038652, -0.236069, -0.040698, -0.014924, -0.065362,  0.025033, -0.062765,  0.241125, -0.009683,  0.260737, -0.008213,  0.482327, -0.028507,152880144.000000,  0.047373
  0.007000,  0.027000,  0.620000,  0.470000,  0.030000,  0.030000,  0.200000,  0.200000, -0.485553, -0.030270, -0.263074, -0.034355, -0.234085, -0.035366, -0.011861, -0.046785,  0.026065, -0.043416,  0.242796,  0.006995,  0.260718,  0.007631,  0.480480, -0.027275,78464184.000000,  0.103377
  0.015000,  0.026000,  0.960000,  0.520000,  0.030000,  0.030000,  0.200000,  0.200000, -0.489215, -0.031760, -0.268761, -0.061990, -0.238902, -0.066019, -0.018320, -0.095297,  0.021075, -0.094018,  0.239294, -0.050491,  0.265251, -0.046982,  0.487193, -0.031000,496603072.000000,  0.016049
  0.004000,  0.030000,  0.150000,  0.140000,  0.030000,  0.030000,  0.200000,  0.200000, -0.480609, -0.027368, -0.260684,  0.006497, -0.235501,  0.008392, -0.012985,  0.007829,  0.019284,  0.008991,  0.241183,  0.025561,  0.261802,  0.023996,  0.478658, -0.025875,16731244.000000,  0.379969
  0.010000,  0.015000,  0.270000,  0.160000,  0.030000,  0.030000,  0.200000,  0.200000, -0.483156, -0.029005, -0.261074, -0.015112, -0.233385, -0.014435, -0.010889, -0.017461,  0.024332, -0.014731,  0.243703,  0.022549,  0.261619,  0.022103,  0.478864, -0.026044,457734848.000000,  0.235451
  0.017000,  0.029000,  0.070000,  0.070000,  0.030000,  0.030000,  0.200000,  0.200000, -0.479950, -0.026889, -0.260913,  0.012307, -0.236417,  0.014488, -0.013900,  0.014597,  0.017237,  0.015209,  0.239586,  0.023837,  0.261597,  0.021870,  0.478890, -0.026064,11228126.000000,  0.417555
  0.019000,  0.025000,  0.190000,  0.170000,  0.030000,  0.030000,  0.200000,  0.200000, -0.481281, -0.027832, -0.260597,  0.000666, -0.234728,  0.002259, -0.012214,  0.001037,  0.021005,  0.002687,  0.242302,  0.025951,  0.261877,  0.024732,  0.478578, -0.025809,45720708.000000,  0.340626
  0.009000,  0.014000,  0.380000,  0.370000,  0.030000,  0.030000,  0.200000,  0.200000, -0.485314, -0.030155, -0.262809, -0.032477, -0.230485, -0.031542, -0.008487, -0.016363,  0.024081, -0.012593,  0.243675,  0.023354,  0.261687,  0.022824,  0.478785, -0.025980,593837120.000000,  0.214554
  0.013000,  0.029000,  0.210000,  0.200000,  0.030000,  0.030000,  0.200000,  0.200000, -0.481210, -0.027784, -0.260600,  0.001282, -0.234718,  0.002949, -0.012202,  0.002419,  0.020785,  0.004027,  0.242193,  0.026205,  0.261897,  0.024921,  0.478558, -0.025792,22182778.000000,  0.347763
  0.007000,  0.021000,  0.510000,  0.280000,  0.030000,  0.030000,  0.200000,  0.200000, -0.485792, -0.030383, -0.263352, -0.036221, -0.235464, -0.037905, -0.013938, -0.058877,  0.025488, -0.056029,  0.241700, -0.003435,  0.260607, -0.002275,  0.481625, -0.028060,124192256.000000,  0.065205
  0.009000,  0.019000,  0.190000,  0.140000,  0.030000,  0.030000,  0.200000,  0.200000, -0.481849, -0.028205, -0.260633, -0.004181, -0.234548, -0.003024, -0.012073, -0.007368,  0.022375, -0.005399,  0.242905,  0.024270,  0.261745,  0.023422,  0.478720, -0.025926,73243424.000000,  0.294194
  0.010000,  0.024000,  0.540000,  0.390000,  0.030000,  0.030000,  0.200000,  0.200000, -0.485434, -0.030213, -0.262941, -0.033423, -0.234264, -0.034457, -0.012118, -0.047287,  0.026000, -0.044018,  0.242719,  0.006448,  0.260702,  0.007109,  0.480539, -0.027318,63784796.000000,  0.102255
  0.008000,  0.014000,  0.550000,  0.520000,  0.030000,  0.030000,  0.200000,  0.200000, -0.488261, -0.031420, -0.266995, -0.054980, -0.231724, -0.055545, -0.009817, -0.039084,  0.023403, -0.034618,  0.241780,  0.008107,  0.260744,  0.008414,  0.480390, -0.027211,827467776.000000,  0.106683
  0.007000,  0.027000,  0.110000,  0.080000,  0.030000,  0.030000,  0.200000,  0.200000, -0.480367, -0.027195, -0.260751,  0.008619, -0.236067,  0.010497, -0.013561,  0.008336,  0.018749,  0.009286,  0.240743,  0.024524,  0.261696,  0.022918,  0.478775, -0.025971,15684942.000000,  0.384028
  0.004000,  0.018000,  0.260000,  0.180000,  0.030000,  0.030000,  0.200000,  0.200000, -0.483131, -0.028990, -0.261060, -0.014902, -0.234250, -0.014611, -0.011926, -0.023863,  0.024471, -0.021318,  0.243342,  0.018795,  0.261319,  0.018596,  0.479249, -0.026352,24840430.000000,  0.207145
  0.004000,  0.018000,  0.000000,  0.000000,  0.030000,  0.030000,  0.200000,  0.200000, -0.479339, -0.026422, -0.261258,  0.017785, -0.237517,  0.020167, -0.015000,  0.020167,  0.015000,  0.020167,  0.237517,  0.020167,  0.261258,  0.017785,  0.479339, -0.026422,  0.000000,  0.445322
  0.004000,  0.017000,  0.500000,  0.300000,  0.030000,  0.030000,  0.200000,  0.200000, -0.486616, -0.030755, -0.264414, -0.042583, -0.234977, -0.044399, -0.013005, -0.059972,  0.025813, -0.056623,  0.241838, -0.003267,  0.260605, -0.002090,  0.481603, -0.028046,355214464.000000,  0.060480
  0.008000,  0.017000,  0.610000,  0.510000,  0.030000,  0.030000,  0.200000,  0.200000, -0.488887, -0.031647, -0.268133, -0.059597, -0.235155, -0.062045, -0.012694, -0.067003,  0.024592, -0.062987,  0.240895, -0.010768,  0.260776, -0.009274,  0.482453, -0.028585,279004000.000000,  0.040016
  0.008000,  0.014000,  0.180000,  0.110000,  0.030000,  0.030000,  0.200000,  0.200000, -0.482282, -0.028479, -0.260725, -0.007840, -0.234368, -0.006964, -0.011929, -0.012834,  0.023203, -0.010640,  0.243183,  0.022860,  0.261631,  0.022237,  0.478850, -0.026032,192341104.000000,  0.264431
  0.004000,  0.023000,  0.770000,  0.760000,  0.030000,  0.030000,  0.200000,  0.200000, -0.488503, -0.031509, -0.267425, -0.056771, -0.234100, -0.058660, -0.011583, -0.058543,  0.024878, -0.054298,  0.241470, -0.003293,  0.260606, -0.002193,  0.481615, -0.028053,131706688.000000,  0.058016
  0.012000,  0.019000,  0.040000,  0.030000,  0.030000,  0.030000,  0.200000,  0.200000, -0.479832, -0.026800, -0.260969,  0.013362, -0.236713,  0.015535, -0.014197,  0.014925,  0.016919,  0.015423,  0.239301,  0.023154,  0.261533,  0.021155,  0.478968, -0.026128,31180978.000000,  0.419736
  0.015000,  0.020000,  0.560000,  0.440000,  0.030000,  0.030000,  0.200000,  0.200000, -0.486891, -0.030873, -0.264803, -0.044683, -0.234330, -0.046314, -0.012037, -0.056288,  0.025972, -0.052584,  0.242157,  0.000118,  0.260599,  0.001123,  0.481228, -0.027796,156491200.000000,  0.069450
  0.009000,  0.024000,  0.410000,  0.340000,  0.030000,  0.030000,  0.200000,  0.200000, -0.483927, -0.029439, -0.261555, -0.021407, -0.233496, -0.021295, -0.011067, -0.027543,  0.025251, -0.024537,  0.243627,  0.018191,  0.261283,  0.018118,  0.479302, -0.026393,33940924.000000,  0.185676
  0.015000,  0.027000,  0.940000,  0.760000,  0.030000,  0.030000,  0.200000,  0.200000, -0.489109, -0.031724, -0.268557, -0.061223, -0.236568, -0.064334, -0.014464, -0.077890,  0.023995, -0.074470,  0.240220, -0.021931,  0.261420, -0.019850,  0.483735, -0.029333,178168576.000000,  0.023496
  0.004000,  0.023000,  0.980000,  0.560000,  0.030000,  0.030000,  0.200000,  0.200000, -0.490099, -0.032046, -0.270567, -0.068371, -0.239272, -0.072694, -0.018113, -0.097243,  0.020139, -0.095981,  0.239199, -0.056909,  0.266565, -0.053128,  0.488012, -0.031325,743539456.000000,  0.022267
  0.003000,  0.016000,  0.190000,  0.110000,  0.030000,  0.030000,  0.200000,  0.200000, -0.482199, -0.028427, -0.260703, -0.007140, -0.234720, -0.006358, -0.012344, -0.014286,  0.023122, -0.012196,  0.243027,  0.021799,  0.261540,  0.021234,  0.478959, -0.026121,106143168.000000,  0.257986
  0.006000,  0.019000,  0.140000,  0.080000,  0.030000,  0.030000,  0.200000,  0.200000, -0.481151, -0.027744, -0.260603,  0.001789, -0.235478,  0.003146, -0.013032, -0.002465,  0.020987, -0.000983,  0.242102,  0.023953,  0.261692,  0.022884,  0.478779, -0.025974,57463144.000000,  0.323983
  0.008000,  0.021000,  0.150000,  0.120000,  0.030000,  0.030000,  0.200000,  0.200000, -0.481133, -0.027731, -0.260604,  0.001947, -0.235057,  0.003523, -0.012552,  0.001175,  0.020750,  0.002705,  0.242102,  0.025442,  0.261824,  0.024212,  0.478634, -0.025856,43295880.000000,  0.342268
