IRTT,	ORTT,	T1,		T2,		T3,		G,		HNG,		phiL,	phiR,	X1,		Y1,		X2,		Y2,		X3,		Y3,		X4,		Y4,		X5,		Y5,		X6,		Y6,		X7,		Y7,		X8,		Y8,		X9,		Y9,		X10,		Y10,		MaxVM, Error
  0.004000,  0.023000,  0.530000,  0.300000,  0.060000,  0.030000,  0.030000,  0.200000,  0.200000, -0.485392, -0.030193, -0.313799, -0.032430, -0.285965, -0.033775, -0.114956, -0.048093, -0.084218, -0.050246,  0.087118, -0.059906,  0.125673, -0.056210,  0.292055, -0.014181,  0.311422, -0.012676,  0.482299, -0.028490,129951800.000000,  0.034682
  0.005000,  0.019000,  0.360000,  0.310000,  0.180000,  0.030000,  0.030000,  0.200000,  0.200000, -0.484250, -0.029613, -0.312697, -0.025295, -0.283909, -0.025149, -0.112321, -0.027730, -0.079618, -0.026722,  0.091485, -0.013580,  0.123242, -0.010092,  0.293119,  0.014213,  0.311472,  0.013403,  0.478546, -0.025782,100106872.000000,  0.171889
  0.004000,  0.015000,  0.570000,  0.330000,  0.040000,  0.030000,  0.030000,  0.200000,  0.200000, -0.487795, -0.031242, -0.316902, -0.046875, -0.285333, -0.048893, -0.113840, -0.055142, -0.082450, -0.055553,  0.089148, -0.053793,  0.125472, -0.049273,  0.292270, -0.008930,  0.311158, -0.007803,  0.481570, -0.028024,790102720.000000,  0.035469
  0.011000,  0.026000,  0.740000,  0.580000,  0.050000,  0.030000,  0.030000,  0.200000,  0.200000, -0.487110, -0.030965, -0.315914, -0.042833, -0.285482, -0.044693, -0.114114, -0.053763, -0.083565, -0.055084,  0.087946, -0.060845,  0.125915, -0.056708,  0.292163, -0.014154,  0.311419, -0.012629,  0.482292, -0.028486,130963400.000000,  0.026508
  0.016000,  0.021000,  0.840000,  0.480000,  0.010000,  0.030000,  0.030000,  0.200000,  0.200000, -0.489153, -0.031739, -0.319091, -0.054722, -0.287661, -0.058106, -0.116605, -0.071856, -0.086043, -0.073986,  0.085266, -0.084097,  0.123241, -0.080998,  0.290643, -0.043243,  0.315243, -0.039841,  0.486610, -0.030752,991016896.000000,  0.007353
  0.008000,  0.026000,  0.340000,  0.200000,  0.200000,  0.030000,  0.030000,  0.200000,  0.200000, -0.482803, -0.028797, -0.311674, -0.015987, -0.285521, -0.015685, -0.114141, -0.024529, -0.081961, -0.025005,  0.089605, -0.021244,  0.123652, -0.018063,  0.292945,  0.010026,  0.311241,  0.009607,  0.479069, -0.026209,23626382.000000,  0.162489
  0.010000,  0.025000,  0.470000,  0.290000,  0.070000,  0.030000,  0.030000,  0.200000,  0.200000, -0.484365, -0.029674, -0.312796, -0.026021, -0.285442, -0.026630, -0.114206, -0.037908, -0.083428, -0.039512,  0.088053, -0.046095,  0.125624, -0.042493,  0.292732, -0.003455,  0.311015, -0.002684,  0.480817, -0.027514,58084168.000000,  0.072811
  0.009000,  0.016000,  0.040000,  0.030000,  0.010000,  0.030000,  0.030000,  0.200000,  0.200000, -0.479896, -0.026848, -0.311033,  0.003718, -0.286662,  0.005887, -0.115055,  0.005625, -0.084856,  0.005679,  0.086749,  0.006557,  0.117577,  0.007145,  0.289091,  0.012804,  0.311303,  0.010762,  0.478909, -0.026080,43273276.000000,  0.334782
  0.010000,  0.017000,  0.180000,  0.120000,  0.090000,  0.030000,  0.030000,  0.200000,  0.200000, -0.481946, -0.028268, -0.311279, -0.010331, -0.285233, -0.009284, -0.113676, -0.013469, -0.082119, -0.013414,  0.089422, -0.008629,  0.122082, -0.006199,  0.292442,  0.014459,  0.311473,  0.013413,  0.478545, -0.025781,101031864.000000,  0.227774
  0.013000,  0.019000,  0.220000,  0.110000,  0.120000,  0.030000,  0.030000,  0.200000,  0.200000, -0.482244, -0.028456, -0.311398, -0.012312, -0.285720, -0.011708, -0.114303, -0.019810, -0.082459, -0.020325,  0.089129, -0.017772,  0.123028, -0.014952,  0.292678,  0.010891,  0.311278,  0.010307,  0.478972, -0.026131,102955936.000000,  0.184244
  0.003000,  0.027000,  0.090000,  0.060000,  0.080000,  0.030000,  0.030000,  0.200000,  0.200000, -0.480176, -0.027055, -0.311005,  0.001759, -0.286553,  0.003705, -0.114953,  0.002006, -0.084107,  0.002137,  0.087471,  0.005299,  0.118209,  0.006252,  0.289653,  0.013729,  0.311364,  0.011789,  0.478767, -0.025965,11716086.000000,  0.319689
  0.004000,  0.019000,  0.390000,  0.350000,  0.150000,  0.030000,  0.030000,  0.200000,  0.200000, -0.484666, -0.029831, -0.313069, -0.027916, -0.283674, -0.027884, -0.112074, -0.029421, -0.079809, -0.028473,  0.091405, -0.016854,  0.123791, -0.013232,  0.293341,  0.013264,  0.311418,  0.012620,  0.478653, -0.025871,109325376.000000,  0.157911
  0.008000,  0.019000,  0.070000,  0.040000,  0.100000,  0.030000,  0.030000,  0.200000,  0.200000, -0.480248, -0.027109, -0.311001,  0.001252, -0.286564,  0.003121, -0.114972,  0.000842, -0.083465,  0.001221,  0.088022,  0.007627,  0.117847,  0.008663,  0.289366,  0.014170,  0.311381,  0.012059,  0.478730, -0.025935,23727006.000000,  0.323480
  0.013000,  0.022000,  0.470000,  0.440000,  0.120000,  0.030000,  0.030000,  0.200000,  0.200000, -0.485075, -0.030037, -0.313468, -0.030465, -0.283652, -0.030630, -0.112051, -0.032106, -0.080482, -0.031544,  0.090958, -0.023963,  0.124742, -0.020162,  0.293582,  0.010534,  0.311274,  0.010235,  0.478982, -0.026139,83567504.000000,  0.132429
  0.008000,  0.011000,  0.850000,  0.460000,  0.190000,  0.030000,  0.030000,  0.200000,  0.200000, -0.492260, -0.032636, -0.325203, -0.071890, -0.288365, -0.075927, -0.116771, -0.073786, -0.083001, -0.071142,  0.086835, -0.046546,  0.114636, -0.043467,  0.285738, -0.030309,  0.313282, -0.029303,  0.484888, -0.029944,2621958912.000000,  0.025427
  0.014000,  0.022000,  0.580000,  0.420000,  0.130000,  0.030000,  0.030000,  0.200000,  0.200000, -0.486380, -0.030651, -0.314950, -0.038455, -0.285327, -0.039971, -0.113996, -0.049706, -0.082268, -0.050579,  0.089340, -0.050290,  0.125928, -0.045892,  0.292715, -0.005504,  0.311052, -0.004565,  0.481092, -0.027704,192005232.000000,  0.047896
  0.011000,  0.023000,  0.280000,  0.190000,  0.090000,  0.030000,  0.030000,  0.200000,  0.200000, -0.482499, -0.028613, -0.311515, -0.013993, -0.285154, -0.013317, -0.113646, -0.019153, -0.082507, -0.019616,  0.089099, -0.018885,  0.123525, -0.016072,  0.292975,  0.011058,  0.311291,  0.010541,  0.478940, -0.026105,54215532.000000,  0.181188
  0.008000,  0.017000,  0.260000,  0.150000,  0.030000,  0.030000,  0.030000,  0.200000,  0.200000, -0.482904, -0.028857, -0.311731, -0.016653, -0.284790, -0.016089, -0.113256, -0.021126, -0.082539, -0.021657,  0.089066, -0.022551,  0.124159, -0.019603,  0.293209,  0.009912,  0.311239,  0.009577,  0.479073, -0.026212,261023984.000000,  0.164533
  0.008000,  0.011000,  0.050000,  0.040000,  0.030000,  0.030000,  0.030000,  0.200000,  0.200000, -0.480195, -0.027070, -0.311003,  0.001623, -0.286106,  0.003771, -0.114500,  0.004484, -0.083737,  0.005007,  0.087794,  0.010123,  0.117535,  0.010886,  0.289102,  0.014576,  0.311397,  0.012305,  0.478697, -0.025907,98820656.000000,  0.342475
  0.008000,  0.016000,  0.440000,  0.400000,  0.110000,  0.030000,  0.030000,  0.200000,  0.200000, -0.486206, -0.030573, -0.314734, -0.037402, -0.283104, -0.037794, -0.111516, -0.035223, -0.079396, -0.033572,  0.091551, -0.018531,  0.123261, -0.014695,  0.292864,  0.011455,  0.311309,  0.010865,  0.478895, -0.026069,333310528.000000,  0.136300
  0.004000,  0.015000,  0.330000,  0.210000,  0.010000,  0.030000,  0.030000,  0.200000,  0.200000, -0.484180, -0.029576, -0.312637, -0.024851, -0.283788, -0.024607, -0.112190, -0.026427, -0.081570, -0.026435,  0.090028, -0.024701,  0.124974, -0.021290,  0.293668,  0.010195,  0.311259,  0.009953,  0.479021, -0.026170,417494912.000000,  0.143464
  0.007000,  0.030000,  0.820000,  0.540000,  0.070000,  0.030000,  0.030000,  0.200000,  0.200000, -0.486746, -0.030811, -0.315421, -0.040658, -0.286255, -0.042705, -0.115234, -0.056883, -0.084610, -0.059061,  0.086696, -0.069229,  0.125471, -0.065468,  0.291629, -0.022565,  0.312110, -0.020490,  0.483497, -0.029200,141710608.000000,  0.015558
  0.014000,  0.021000,  0.550000,  0.330000,  0.180000,  0.030000,  0.030000,  0.200000,  0.200000, -0.486192, -0.030567, -0.314717, -0.037318, -0.285978, -0.039027, -0.114912, -0.052652, -0.082410, -0.053854,  0.089194, -0.052897,  0.125690, -0.048420,  0.292439, -0.007874,  0.311119, -0.006798,  0.481421, -0.027925,267113072.000000,  0.041527
  0.007000,  0.011000,  0.290000,  0.220000,  0.070000,  0.030000,  0.030000,  0.200000,  0.200000, -0.485147, -0.030073, -0.313541, -0.030911, -0.283317, -0.030945, -0.111710, -0.030498, -0.079714, -0.029329,  0.091468, -0.017252,  0.123794, -0.013579,  0.293322,  0.013057,  0.311406,  0.012429,  0.478679, -0.025893,411526624.000000,  0.152645
  0.011000,  0.017000,  0.040000,  0.030000,  0.050000,  0.030000,  0.030000,  0.200000,  0.200000, -0.479903, -0.026854, -0.311032,  0.003670, -0.286724,  0.005802, -0.115117,  0.005138, -0.084274,  0.005454,  0.087282,  0.009639,  0.117054,  0.010255,  0.288637,  0.013173,  0.311311,  0.010897,  0.478890, -0.026065,22998774.000000,  0.343333
  0.010000,  0.017000,  0.320000,  0.230000,  0.120000,  0.030000,  0.030000,  0.200000,  0.200000, -0.483908, -0.029429, -0.312417, -0.023127, -0.284133, -0.022891, -0.112560, -0.026329, -0.080372, -0.025787,  0.090988, -0.016570,  0.123804, -0.013134,  0.293357,  0.013346,  0.311423,  0.012697,  0.478643, -0.025862,270793792.000000,  0.167864
  0.012000,  0.023000,  0.030000,  0.030000,  0.010000,  0.030000,  0.030000,  0.200000,  0.200000, -0.479661, -0.026671, -0.311073,  0.005377, -0.286921,  0.007660, -0.115314,  0.007764, -0.085186,  0.007846,  0.086420,  0.008683,  0.116779,  0.009014,  0.288362,  0.011919,  0.311245,  0.009694,  0.479057, -0.026199,9278800.000000,  0.348252
  0.010000,  0.024000,  0.230000,  0.230000,  0.150000,  0.030000,  0.030000,  0.200000,  0.200000, -0.481827, -0.028191, -0.311237, -0.009530, -0.284545, -0.008056, -0.112938, -0.007812, -0.081162, -0.006810,  0.090120,  0.003759,  0.120300,  0.005745,  0.291490,  0.017717,  0.311671,  0.015955,  0.478199, -0.025489,27079396.000000,  0.281281
  0.011000,  0.023000,  0.260000,  0.150000,  0.010000,  0.030000,  0.030000,  0.200000,  0.200000, -0.482253, -0.028461, -0.311402, -0.012370, -0.285549, -0.011696, -0.114091, -0.018874, -0.083966, -0.020061,  0.087524, -0.026390,  0.123657, -0.023862,  0.292596,  0.006283,  0.311096,  0.006141,  0.479554, -0.026588,58627272.000000,  0.159714
  0.007000,  0.028000,  0.430000,  0.290000,  0.070000,  0.030000,  0.030000,  0.200000,  0.200000, -0.483424, -0.029159, -0.312060, -0.020023, -0.285118, -0.019944, -0.113704, -0.028085, -0.083007, -0.029174,  0.088553, -0.033209,  0.124957, -0.029959,  0.293089,  0.004401,  0.311051,  0.004563,  0.479777, -0.026758,37399868.000000,  0.120580
  0.006000,  0.027000,  0.930000,  0.520000,  0.050000,  0.030000,  0.030000,  0.200000,  0.200000, -0.488336, -0.031448, -0.317737, -0.050026, -0.287913, -0.053274, -0.117314, -0.071849, -0.086699, -0.074792,  0.084316, -0.089048,  0.122312, -0.086902,  0.290633, -0.053480,  0.317565, -0.049396,  0.488227, -0.031407,450105632.000000,  0.009927
  0.012000,  0.024000,  0.270000,  0.240000,  0.070000,  0.030000,  0.030000,  0.200000,  0.200000, -0.482266, -0.028469, -0.311407, -0.012454, -0.284557, -0.011326, -0.112957, -0.012952, -0.082106, -0.012804,  0.089471, -0.009540,  0.122616, -0.007091,  0.292810,  0.014891,  0.311509,  0.013912,  0.478477, -0.025724,43397844.000000,  0.224533
  0.002000,  0.020000,  0.410000,  0.250000,  0.190000,  0.030000,  0.030000,  0.200000,  0.200000, -0.484625, -0.029809, -0.313031, -0.027656, -0.285343, -0.028362, -0.114081, -0.039253, -0.081369, -0.039832,  0.090170, -0.035003,  0.125110, -0.030913,  0.293128,  0.004003,  0.311043,  0.004211,  0.479826, -0.026796,115635816.000000,  0.095884
  0.004000,  0.018000,  0.110000,  0.060000,  0.100000,  0.030000,  0.030000,  0.200000,  0.200000, -0.480825, -0.027520, -0.311016, -0.002739, -0.286164, -0.001207, -0.114597, -0.004951, -0.083000, -0.004794,  0.088521,  0.000662,  0.119689,  0.002287,  0.290847,  0.014691,  0.311449,  0.013078,  0.478591, -0.025819,45705300.000000,  0.283336
  0.007000,  0.016000,  0.300000,  0.210000,  0.080000,  0.030000,  0.030000,  0.200000,  0.200000, -0.483734, -0.029333, -0.312283, -0.022016, -0.284012, -0.021617, -0.112422, -0.024101, -0.080754, -0.023671,  0.090704, -0.016532,  0.123935, -0.013231,  0.293446,  0.013507,  0.311435,  0.012867,  0.478619, -0.025843,297910048.000000,  0.173211
  0.013000,  0.019000,  0.510000,  0.350000,  0.120000,  0.030000,  0.030000,  0.200000,  0.200000, -0.486147, -0.030547, -0.314663, -0.037047, -0.284970, -0.038311, -0.113554, -0.046414, -0.081592, -0.046868,  0.089985, -0.043634,  0.125751, -0.039238,  0.293005, -0.000831,  0.310997, -0.000224,  0.480461, -0.027262,365827232.000000,  0.064338
  0.005000,  0.015000,  0.030000,  0.020000,  0.130000,  0.030000,  0.030000,  0.200000,  0.200000, -0.479946, -0.026885, -0.311026,  0.003371, -0.286949,  0.005350, -0.115357,  0.003078, -0.082987,  0.003948,  0.088236,  0.015430,  0.115493,  0.016026,  0.287054,  0.012036,  0.311222,  0.009226,  0.479122, -0.026251,39549448.000000,  0.351438
  0.008000,  0.013000,  0.180000,  0.120000,  0.000000,  0.030000,  0.030000,  0.200000,  0.200000, -0.481944, -0.028266, -0.311278, -0.010311, -0.283897, -0.008598, -0.112325, -0.005138, -0.081935, -0.004322,  0.089576,  0.001434,  0.121052,  0.003301,  0.292041,  0.017855,  0.311698,  0.016273,  0.478156, -0.025453,402019456.000000,  0.280349
  0.011000,  0.016000,  0.130000,  0.070000,  0.060000,  0.030000,  0.030000,  0.200000,  0.200000, -0.481228, -0.027796, -0.311076, -0.005491, -0.285816, -0.004142, -0.114257, -0.008199, -0.083128, -0.008347,  0.088462, -0.005913,  0.121079, -0.003978,  0.291753,  0.013896,  0.311423,  0.012692,  0.478643, -0.025863,120625112.000000,  0.252096
  0.004000,  0.023000,  0.590000,  0.460000,  0.050000,  0.030000,  0.030000,  0.200000,  0.200000, -0.486204, -0.030573, -0.314732, -0.037394, -0.284960, -0.038677, -0.113537, -0.046638, -0.082904, -0.047726,  0.088651, -0.051949,  0.126152, -0.047845,  0.292735, -0.006622,  0.311079, -0.005587,  0.481242, -0.027805,104134888.000000,  0.047519
  0.010000,  0.022000,  0.250000,  0.200000,  0.160000,  0.030000,  0.030000,  0.200000,  0.200000, -0.482283, -0.028480, -0.311415, -0.012566, -0.284829, -0.011581, -0.113251, -0.014811, -0.081164, -0.014286,  0.090215, -0.005449,  0.121850, -0.002891,  0.292422,  0.015929,  0.311569,  0.014707,  0.478368, -0.025633,45382248.000000,  0.232920
  0.007000,  0.025000,  0.300000,  0.290000,  0.170000,  0.030000,  0.030000,  0.200000,  0.200000, -0.482472, -0.028596, -0.311502, -0.013814, -0.284210, -0.012667, -0.112603, -0.013056, -0.080674, -0.012086,  0.090592, -0.001271,  0.121449,  0.001172,  0.292283,  0.017445,  0.311675,  0.015996,  0.478193, -0.025485,31675592.000000,  0.248989
  0.013000,  0.019000,  0.450000,  0.320000,  0.110000,  0.030000,  0.030000,  0.200000,  0.200000, -0.485337, -0.030166, -0.313741, -0.032091, -0.284545, -0.032804, -0.113059, -0.039262, -0.081258, -0.039497,  0.090304, -0.035573,  0.125544, -0.031448,  0.293374,  0.004358,  0.311052,  0.004592,  0.479772, -0.026755,301002496.000000,  0.092384
  0.006000,  0.011000,  0.100000,  0.090000,  0.100000,  0.030000,  0.030000,  0.200000,  0.200000, -0.481406, -0.027915, -0.311115, -0.006701, -0.284914, -0.005064, -0.113306, -0.004919, -0.080857, -0.003536,  0.090140,  0.010923,  0.118374,  0.012502,  0.289917,  0.017196,  0.311585,  0.014902,  0.478342, -0.025611,96654488.000000,  0.312017
  0.006000,  0.012000,  0.020000,  0.010000,  0.130000,  0.030000,  0.030000,  0.200000,  0.200000, -0.479977, -0.026909, -0.311023,  0.003148, -0.287209,  0.004972, -0.115648,  0.000991, -0.082794,  0.001817,  0.088350,  0.014414,  0.115493,  0.015134,  0.287065,  0.011638,  0.311206,  0.008888,  0.479169, -0.026288,72073272.000000,  0.341257
  0.009000,  0.013000,  0.610000,  0.600000,  0.170000,  0.030000,  0.030000,  0.200000,  0.200000, -0.490529, -0.032176, -0.321614, -0.062455, -0.284913, -0.064694, -0.113570, -0.055166, -0.080527, -0.051502,  0.088741, -0.023265,  0.115675, -0.020075,  0.286857, -0.007993,  0.311189, -0.008526,  0.481677, -0.028094,780638336.000000,  0.073816
  0.009000,  0.020000,  0.770000,  0.730000,  0.200000,  0.030000,  0.030000,  0.200000,  0.200000, -0.490037, -0.032027, -0.320678, -0.059715, -0.286279, -0.062649, -0.114677, -0.064050, -0.081831, -0.062725,  0.089100, -0.047503,  0.121679, -0.042992,  0.290315, -0.011194,  0.311279, -0.010338,  0.481947, -0.028268,163486928.000000,  0.036704
  0.019000,  0.027000,  0.700000,  0.380000,  0.190000,  0.030000,  0.030000,  0.200000,  0.200000, -0.486340, -0.030633, -0.314900, -0.038216, -0.286802, -0.040309, -0.116132, -0.058220, -0.084161, -0.060465,  0.087338, -0.066577,  0.125328, -0.062508,  0.291641, -0.020210,  0.311886, -0.018315,  0.483160, -0.029007,184033824.000000,  0.018715
  0.004000,  0.016000,  0.630000,  0.390000,  0.180000,  0.030000,  0.030000,  0.200000,  0.200000, -0.488714, -0.031585, -0.318351, -0.052210, -0.286634, -0.055056, -0.115320, -0.065089, -0.081895, -0.065107,  0.089430, -0.055261,  0.123906, -0.050423,  0.291324, -0.012735,  0.311347, -0.011503,  0.482122, -0.028379,658491200.000000,  0.027744
  0.008000,  0.023000,  0.510000,  0.260000,  0.000000,  0.030000,  0.030000,  0.200000,  0.200000, -0.485136, -0.030067, -0.313530, -0.030842, -0.286118, -0.032123, -0.115188, -0.047361, -0.085198, -0.049982,  0.085784, -0.064623,  0.125147, -0.061453,  0.291582, -0.019637,  0.311836, -0.017798,  0.483080, -0.028961,164804336.000000,  0.028630
  0.014000,  0.027000,  0.620000,  0.360000,  0.100000,  0.030000,  0.030000,  0.200000,  0.200000, -0.485539, -0.030263, -0.313959, -0.033333, -0.286092, -0.034797, -0.115136, -0.049731, -0.084122, -0.051872,  0.087265, -0.060571,  0.125670, -0.056771,  0.292029, -0.014654,  0.311452, -0.013116,  0.482366, -0.028531,106308448.000000,  0.032305
  0.009000,  0.026000,  0.120000,  0.090000,  0.150000,  0.030000,  0.030000,  0.200000,  0.200000, -0.480517, -0.027302, -0.310997, -0.000616, -0.286160,  0.001197, -0.114562, -0.000599, -0.082916, -0.000053,  0.088519,  0.007660,  0.118238,  0.008870,  0.289732,  0.015123,  0.311446,  0.013032,  0.478597, -0.025824,11674350.000000,  0.318659
  0.011000,  0.027000,  0.940000,  0.870000,  0.100000,  0.030000,  0.030000,  0.200000,  0.200000, -0.489133, -0.031732, -0.319057, -0.054609, -0.285936, -0.057237, -0.114381, -0.061470, -0.083319, -0.061683,  0.088279, -0.059805,  0.124474, -0.055367,  0.291440, -0.015726,  0.311533, -0.014226,  0.482534, -0.028635,172135680.000000,  0.022445
  0.009000,  0.025000,  0.800000,  0.610000,  0.150000,  0.030000,  0.030000,  0.200000,  0.200000, -0.488216, -0.031403, -0.317548, -0.049331, -0.286595, -0.052023, -0.115394, -0.063829, -0.083682, -0.065088,  0.087916, -0.066890,  0.125091, -0.062488,  0.291522, -0.020654,  0.311929, -0.018748,  0.483227, -0.029046,126826192.000000,  0.014952
  0.011000,  0.018000,  0.720000,  0.660000,  0.050000,  0.030000,  0.030000,  0.200000,  0.200000, -0.489944, -0.031998, -0.320506, -0.059196, -0.285682, -0.061822, -0.114081, -0.060336, -0.083043, -0.059523,  0.088400, -0.052020,  0.122913, -0.047674,  0.290865, -0.012442,  0.311337, -0.011342,  0.482098, -0.028364,424916256.000000,  0.031884
  0.004000,  0.015000,  0.710000,  0.540000,  0.020000,  0.030000,  0.030000,  0.200000,  0.200000, -0.490455, -0.032154, -0.321470, -0.062045, -0.286330, -0.065043, -0.114724, -0.064215, -0.083736, -0.063549,  0.087747, -0.057003,  0.122411, -0.052750,  0.290390, -0.017645,  0.311695, -0.016230,  0.482840, -0.028819,850097152.000000,  0.023672
  0.018000,  0.026000,  0.000000,  0.000000,  0.160000,  0.030000,  0.030000,  0.200000,  0.200000, -0.479399, -0.026469, -0.311135,  0.007245, -0.287435,  0.009550, -0.115828,  0.008903, -0.084100,  0.009710,  0.087252,  0.019079,  0.113613,  0.018943,  0.284859,  0.007808,  0.311051,  0.004539,  0.479780, -0.026761,58450672.000000,  0.377418
  0.012000,  0.029000,  0.210000,  0.110000,  0.080000,  0.030000,  0.030000,  0.200000,  0.200000, -0.481205, -0.027780, -0.311072, -0.005336, -0.286088, -0.004095, -0.114568, -0.009563, -0.083772, -0.010133,  0.087833, -0.011007,  0.121510, -0.009045,  0.291853,  0.011750,  0.311307,  0.010823,  0.478901, -0.026073,24422258.000000,  0.232056
  0.014000,  0.021000,  0.280000,  0.210000,  0.150000,  0.030000,  0.030000,  0.200000,  0.200000, -0.482792, -0.028790, -0.311668, -0.015916, -0.284778, -0.015270, -0.113234, -0.019916, -0.081168, -0.019670,  0.090285, -0.012388,  0.122979, -0.009432,  0.292959,  0.014151,  0.311465,  0.013299,  0.478560, -0.025794,74790648.000000,  0.198081
  0.004000,  0.024000,  0.030000,  0.030000,  0.160000,  0.030000,  0.030000,  0.200000,  0.200000, -0.479693, -0.026695, -0.311067,  0.005150, -0.286968,  0.007376, -0.115361,  0.006957, -0.083501,  0.007882,  0.087792,  0.018257,  0.114534,  0.018442,  0.285954,  0.010428,  0.311139,  0.007328,  0.479387, -0.026459,25461856.000000,  0.371303
  0.004000,  0.015000,  0.080000,  0.050000,  0.050000,  0.030000,  0.030000,  0.200000,  0.200000, -0.480552, -0.027327, -0.310998, -0.000855, -0.286132,  0.000938, -0.114535, -0.000924, -0.083554, -0.000752,  0.088012,  0.003020,  0.119128,  0.004300,  0.290424,  0.014635,  0.311435,  0.012874,  0.478618, -0.025842,65472292.000000,  0.302834
  0.019000,  0.030000,  0.020000,  0.010000,  0.070000,  0.030000,  0.030000,  0.200000,  0.200000, -0.479511, -0.026555, -0.311106,  0.006446, -0.287256,  0.008721, -0.115649,  0.008149, -0.084978,  0.008391,  0.086598,  0.011675,  0.115894,  0.011893,  0.287500,  0.011167,  0.311196,  0.008675,  0.479199, -0.026312,2565587.500000,  0.358669
  0.014000,  0.028000,  0.390000,  0.200000,  0.070000,  0.030000,  0.030000,  0.200000,  0.200000, -0.483046, -0.028941, -0.311815, -0.017574, -0.285799, -0.017550, -0.114548, -0.028606, -0.083867, -0.030214,  0.087602, -0.037124,  0.124599, -0.034064,  0.292602,  0.000924,  0.311001,  0.001284,  0.480244, -0.027105,32244022.000000,  0.110784
  0.015000,  0.027000,  0.180000,  0.160000,  0.090000,  0.030000,  0.030000,  0.200000,  0.200000, -0.481057, -0.027680, -0.311046, -0.004328, -0.285448, -0.002655, -0.113844, -0.003685, -0.082880, -0.003371,  0.088668,  0.001143,  0.120104,  0.002750,  0.291218,  0.015757,  0.311526,  0.014144,  0.478445, -0.025698,23141354.000000,  0.287429
  0.012000,  0.020000,  0.060000,  0.050000,  0.100000,  0.030000,  0.030000,  0.200000,  0.200000, -0.480100, -0.027000, -0.311010,  0.002287, -0.286487,  0.004339, -0.114881,  0.003556, -0.083459,  0.004165,  0.087987,  0.011601,  0.116950,  0.012363,  0.288550,  0.013951,  0.311349,  0.011534,  0.478803, -0.025994,8700336.000000,  0.344176
  0.007000,  0.020000,  0.470000,  0.320000,  0.180000,  0.030000,  0.030000,  0.200000,  0.200000, -0.485491, -0.030241, -0.313907, -0.033039, -0.285158, -0.034096, -0.113831, -0.043900, -0.081228, -0.044332,  0.090298, -0.039071,  0.125423, -0.034737,  0.293084,  0.001855,  0.311010,  0.002246,  0.480106, -0.027004,155403472.000000,  0.078397
  0.006000,  0.017000,  0.170000,  0.100000,  0.130000,  0.030000,  0.030000,  0.200000,  0.200000, -0.481806, -0.028177, -0.311230, -0.009389, -0.285556, -0.008384, -0.114033, -0.013783, -0.081826, -0.013600,  0.089624, -0.006253,  0.121483, -0.003840,  0.292084,  0.014723,  0.311481,  0.013532,  0.478528, -0.025768,76895800.000000,  0.234731
  0.019000,  0.025000,  0.110000,  0.070000,  0.190000,  0.030000,  0.030000,  0.200000,  0.200000, -0.480465, -0.027265, -0.310997, -0.000253, -0.286354,  0.001515, -0.114766, -0.001041, -0.082600, -0.000343,  0.088717,  0.009647,  0.117629,  0.010821,  0.289191,  0.014754,  0.311410,  0.012495,  0.478670, -0.025885,14676219.000000,  0.323080
  0.013000,  0.021000,  0.320000,  0.320000,  0.100000,  0.030000,  0.030000,  0.200000,  0.200000, -0.483331, -0.029106, -0.311997, -0.019421, -0.283585, -0.018557, -0.111979, -0.017818, -0.080605, -0.016955,  0.090781, -0.008248,  0.122930, -0.005376,  0.293147,  0.016430,  0.311623,  0.015381,  0.478277, -0.025556,68837688.000000,  0.212366
  0.008000,  0.029000,  0.750000,  0.590000,  0.060000,  0.030000,  0.030000,  0.200000,  0.200000, -0.486386, -0.030654, -0.314958, -0.038493, -0.285124, -0.039923, -0.113731, -0.048514, -0.083153, -0.049739,  0.088377, -0.054877,  0.126126, -0.050781,  0.292562, -0.008968,  0.311156, -0.007777,  0.481566, -0.028021,113592344.000000,  0.040388
  0.012000,  0.024000,  0.490000,  0.390000,  0.110000,  0.030000,  0.030000,  0.200000,  0.200000, -0.484841, -0.029920, -0.313236, -0.029009, -0.284531, -0.029471, -0.113044, -0.035905, -0.081729, -0.036387,  0.089875, -0.035235,  0.125616, -0.031335,  0.293428,  0.004556,  0.311057,  0.004785,  0.479745, -0.026735,60313476.000000,  0.099239
  0.011000,  0.021000,  0.140000,  0.140000,  0.090000,  0.030000,  0.030000,  0.200000,  0.200000, -0.481035, -0.027665, -0.311043, -0.004176, -0.285230, -0.002375, -0.113623, -0.002033, -0.082395, -0.001324,  0.089051,  0.006125,  0.119307,  0.007587,  0.290672,  0.016702,  0.311574,  0.014769,  0.478360, -0.025626,30612256.000000,  0.308226
  0.018000,  0.027000,  0.190000,  0.100000,  0.050000,  0.030000,  0.030000,  0.200000,  0.200000, -0.481145, -0.027740, -0.311061, -0.004925, -0.286095, -0.003637, -0.114566, -0.008820, -0.084027, -0.009465,  0.087568, -0.011521,  0.121483, -0.009644,  0.291802,  0.011342,  0.311285,  0.010444,  0.478953, -0.026116,36858592.000000,  0.232341
  0.006000,  0.021000,  0.610000,  0.580000,  0.180000,  0.030000,  0.030000,  0.200000,  0.200000, -0.487345, -0.031062, -0.316243, -0.044222, -0.284312, -0.045622, -0.112714, -0.047479, -0.080270, -0.046486,  0.090892, -0.034136,  0.124173, -0.029698,  0.292590,  0.003239,  0.311027,  0.003385,  0.479944, -0.026884,73175528.000000,  0.079415
